# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
1993-11-04 07:30	0.0	2.8007754871820586E-36	0.0	0.0	2.8007754871820586E-32	2.635361112639376E-6	8.095683617078684E-6	0.010071456877482041	0.4935000004221523	7.097549149895235E-7	0.0	1.1842259356990922E-11	2.3310837023581886E-6	0.0	0.0
1993-11-05 07:30	0.0	1.957991906051635E-35	0.0	0.0	1.957991906051635E-31	5.438819374872397E-6	7.811612358018024E-6	0.010071456863773965	0.4935000004360181	3.466788238228187E-6	0.0	4.059393132758177E-10	2.35337598107625E-6	0.0	0.0
1993-11-06 07:30	0.0	7.986738470583764E-33	0.0	0.0	7.986738470583763E-29	1.5710538258408094E-5	7.55473295159107E-6	0.01007145685008314	0.493500000449877	1.3762889445146508E-5	0.0	1.0891732225024073E-7	5.1748628135156795E-6	0.0	0.0
1993-11-07 07:30	0.0	2.3344271139490388E-30	0.0	0.0	2.3344271139490388E-26	7.712371714390058E-6	7.316666487194956E-6	0.010071456836403456	0.49350000046372905	5.647020172372507E-6	0.0	1.8371288702796404E-8	1.545766293344016E-5	0.0	0.0
1993-11-08 07:30	0.0	4.170457772361736E-28	0.0	0.0	4.1704577723617355E-24	6.138245234495794E-6	7.08633641739872E-6	0.01007145682273062	0.4935000004775742	4.077524736798068E-6	0.0	1.532007586773923E-8	7.478723664563081E-6	0.0	0.0
1993-11-09 07:30	0.0	1.7576546269584377E-27	0.0	0.0	1.7576546269584377E-23	2.5784757870552197E-6	6.871407494892892E-6	0.010071456809061505	0.4935000004914126	5.526147527595662E-7	0.0	1.4169424540333157E-9	5.918531043085978E-6	0.0	0.0
1993-11-10 07:30	0.0	3.9380410453308584E-26	0.0	0.0	3.9380410453308583E-22	2.351018317004378E-6	6.667563289493808E-6	0.010071456795396398	0.4935000005052441	3.654845285796503E-7	0.0	3.7565521464177693E-10	2.3730228053602753E-6	0.0	0.0
1993-11-11 07:30	0.0	5.178476649532737E-25	0.0	0.0	5.178476649532737E-21	5.2302852590624786E-6	6.4694125431768085E-6	0.01007145678174095	0.49350000051906884	3.223226499593201E-6	0.0	3.3973585886759585E-9	2.158197432021003E-6	0.0	0.0
1993-11-12 07:30	0.0	4.178976568209636E-24	0.0	0.0	4.178976568209636E-20	2.305040981335309E-6	6.297995578830422E-6	0.010071456768090428	0.4935000005328867	3.420654506052586E-7	0.0	3.9720466039097804E-10	5.048897582679163E-6	0.0	0.0
1993-11-13 07:30	0.0	3.4083047364688374E-23	0.0	0.0	3.4083047364688373E-19	7.4341485122225066E-6	6.139160598011789E-6	0.010071456754452156	0.49350000054669774	5.441315279317285E-6	0.0	1.602527303406721E-8	2.135477015519388E-6	0.0	0.0
1993-11-14 07:30	0.0	9.051903486737059E-22	0.0	0.0	9.051903486737058E-18	2.2928349934128886E-5	5.980333920107976E-6	0.010071456740815882	0.4935000005605019	2.1113226223045416E-5	0.0	1.420385818603119E-7	7.274632080706456E-6	0.0	0.0
1993-11-15 07:30	0.0	2.7781884718789095E-19	0.0	0.0	2.7781884718789095E-15	1.535350662379171E-5	5.786767232159902E-6	0.010071456727186357	0.4935000005742993	1.3478325085954526E-5	0.0	1.1600454325970093E-7	2.260315847998986E-5	0.0	0.0
1993-11-16 07:30	0.0	5.997150703593347E-18	0.0	0.0	5.997150703593347E-14	4.010066961117405E-6	5.662242911960401E-6	0.010071456713565328	0.4935000005880899	2.0720289583221055E-6	0.0	2.091848257238021E-9	1.483133435140307E-5	0.0	0.0
1993-11-17 07:30	0.0	5.11662118596464E-17	0.0	0.0	5.11662118596464E-13	2.0520962029275106E-6	5.548017363126913E-6	0.010071456699948628	0.49350000060187366	1.4929827609719696E-7	0.0	4.181842245141776E-10	3.884153229079429E-6	0.0	0.0
1993-11-18 07:30	0.0	2.4682514175894766E-16	0.0	0.0	2.4682514175894764E-12	1.8783486821031668E-6	5.443650787264866E-6	0.010071456686337344	0.4935000006156506	0.0	0.0	9.03140184566087E-11	1.9376981013085935E-6	0.0	0.0
1993-11-19 07:30	0.0	8.238083527827513E-16	0.0	0.0	8.238083527827513E-12	7.404459096789937E-6	5.345730601026414E-6	0.010071456672732827	0.4935000006294208	5.5329763306923034E-6	0.0	1.0293465093798897E-10	1.7739583708291763E-6	0.0	0.0
1993-11-20 07:30	0.0	2.1389648128256452E-15	0.0	0.0	2.138964812825645E-11	4.615938284367778E-6	5.253751487953645E-6	0.010071456659135107	0.4935000006431841	2.750404742227289E-6	0.0	1.798253812680168E-11	7.306521087346965E-6	0.0	0.0
