# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP
1984-02-22 07:30	3.37	-4.65	97.97630464297005	0.0	0.0	3.37	4.1604321751924935	5.340238070691566	0.21390102434154346
1984-02-23 07:30	0.0	-2.75	98.05557081218582	4.6	0.0	0.0	7.983104335067614	4.404299880368265	0.2282910922933082
1984-02-24 07:30	5.68	-5.2	98.96255044522856	0.0	0.0	5.68	4.296610912224163	5.436928818736064	0.17402587378172216
1984-02-25 07:30	3.37	-5.85	99.05417335209438	0.0	0.0	3.37	4.365621573034975	5.486169745134493	0.14884968942578083
1984-02-26 07:30	0.21	-3.05	98.885622113016	0.0	0.0	0.21	4.435213186313548	5.543999467247196	0.1973914800331859
1984-02-27 07:30	3.23	-2.55	98.89782942648819	0.0	0.0	3.23	4.505360292858222	5.596191617911284	0.22592923967906134
1984-02-28 07:30	0.0	-2.45	97.95678208368389	2.4	0.0	0.0	6.633403698331712	5.27032972596044	0.2895225105771035
1984-02-29 07:30	0.0	-2.75	95.05386966487401	4.0	0.0	0.0	8.108770724267758	5.105908442751322	0.3294791845498219
1984-03-01 07:30	0.0	-3.1	93.08302931309326	8.6	0.0	0.0	12.231130424716053	4.52782583628285	0.3745668382655988
1984-03-02 07:30	7.15	-3.95	98.07974583532923	0.0	0.0	7.15	4.790981147795709	5.813951886387169	0.2148208910732505
1984-03-03 07:30	0.21	-4.05	96.86349995993784	0.0	0.0	0.21	4.863510846865792	5.873438832398309	0.2612747210526888
1984-03-04 07:30	0.21	-4.2	97.07816885710712	0.7	0.0	0.21	5.564848481372374	5.8520946320300675	0.3301309909722958
1984-03-05 07:30	0.57	-4.45	96.85934819507672	0.0	0.0	0.57	5.009728383008703	5.982336407622642	0.33624963524112844
1984-03-06 07:30	0.0	-0.65	98.00882708222471	4.7	0.0	0.0	9.377703147372033	5.638554290730623	0.35405688349485653
1984-03-07 07:30	0.76	-0.75	93.91026814834663	0.4	0.19949999999999996	0.5605	5.525944907467912	6.0739563882371055	0.43975926606508514
1984-03-08 07:30	4.88	-4.05	90.00347871631618	5.3	0.0	4.88	10.157688934670027	5.777466803053284	0.44515144735789003
1984-03-09 07:30	1.51	-6.5	96.98502440504134	1.2	0.0	1.51	6.430739828146064	6.1337386410537205	0.25825496636684914
1984-03-10 07:30	0.0	-7.45	87.83660819491747	3.8	0.0	0.0	8.971813990621985	6.08417328038706	0.4313470483140955
1984-03-11 07:30	0.0	-5.45	81.95204077337146	9.5	0.0	0.0	14.506431041299692	5.85581484862896	0.6040606258242696
1984-03-12 07:30	0.0	-5.4	93.14781814665484	0.3	0.0	0.0	5.818803273914204	6.376625647284415	0.36246957953309916
1984-03-13 07:30	0.0	-4.15	98.94180856357448	0.0	0.0	0.0	5.60591406785185	6.4212118699411675	0.25869983664969143
1984-03-14 07:30	0.0	-3.1	96.9294354830558	3.7	0.0	0.0	9.290206117880514	6.466464715106441	0.32549176372216293
