#rain.dat		rainfall																						
@dataValueAttribs																								
rain	0	9999	mm																					
@dataSetAttribs																								
missingDataVal	-9999																							
dataStart	01.02.1993 07:30																							
dataEnd	31.12.1999 07:30																							
tres	d																							
@statAttribVal																								
name	Serala	New Agatha	Monavein	Mamathola	Thabina	Letaba	Berlyn	Haenertsburg	Letaba Drift	Broederstrom	Glenshiel	Stampblokfo	Eiland	Black Hilss	Modjadji Na	Merensky	Zomerkomst	Duiwelskloo	Westphalia	Vergelegen	Belvedere	De Hoek	Kondowi	
ID	635873W	679267W	679268W	679209W	679508W	679562A	679654W	678776W	679086W	678858W	678836W	678863W	680280W	680225W	679608W	679227W	679197W	679194W	679164W	679141W	679135W	679019W	680494W	
19.11.1998	7:30	5	3	4	6.5	6.3	7.5	4.1	6	3.5	8	7	17	0.3	3.7	12	0	0.5	5.8	0	22	7	22.3	4.2
20.11.1998	7:30	14	0	5.5	0	0	7.6	2.4	0	16.4	20	12.5	16	1.8	4.5	0	0	7	32.6	0	31	24	19.2	3.4
21.11.1998	7:30	0	0	20	0	10	7.8	4.5	0	19.6	22.5	20.5	21	8	8	40	33	25	1.9	0	29	1.7	11.6	4.4
22.11.1998	7:30	0	33.5	1.1	0	0	0	10.8	24.5	1.8	2	0	0	15.9	12.4	0	0	0	0.3	29	1	0	12.3	7.3
23.11.1998	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0
24.11.1998	7:30	5.5	0	0	28	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.11.1998	7:30	0	0	0	0	6.5	7.5	11.3	7	0	0	1	6.5	21	18.6	0	0	0	3.6	0	0.8	1	2	7.5
26.11.1998	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.11.1998	7:30	0	0	2.3	0	5.3	7.6	3.6	1	0	11.5	1	2.5	0	0	9	12	0	0.9	0.5	0	0	8.5	4
28.11.1998	7:30	0	0	2.8	0	5.5	7.5	3.7	2	0	0	2	3	0	0	0	0	0	0	0	3	0	2.1	4
29.11.1998	7:30	0	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0
30.11.1998	7:30	32.5	0	15	0	0	7.7	0	0	0	0	7	0	0	0	0	33	0	57.8	0	0	61	0	0
01.12.1998	7:30	42.5	57.5	33	70	9.2	9.4	7.1	11.5	36.8	58.5	10	23.5	4	6.8	0	0	72	40.5	46.3	49	55	53.3	5.6
02.12.1998	7:30	0	108.5	93	40	19.4	7.8	15.8	49	75.6	79.5	60.5	85	18.5	16.8	86	90	93	55	45.5	90	0	85.6	8.9
03.12.1998	7:30	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.12.1998	7:30	0	0	0	0	0	0	0	0	0.6	0	0	2.5	0.6	4.2	0	0	0	0	0	0	0	0	3.7
05.12.1998	7:30	0	3	0	0	0	11	2.3	0	0	0	2.5	3	0	0	3	0	3	2.5	0	3	0	4.7	0
06.12.1998	7:30	0	0	0.6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0.5	0	3.3	0
07.12.1998	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	26	1.8	0
08.12.1998	7:30	0	5.5	0	0	0	10.9	3.4	0	1.2	13.5	2	3.5	4	7.4	27	0	7	12	17.5	0	0	13.6	4.1
09.12.1998	7:30	64.5	0	3.1	0	0	0	0	0	0	2.3	1	1.5	0	0	11	0	0	1.5	0	4.5	32.5	5.1	0
10.12.1998	7:30	0	33.5	42.5	44.5	24	9.9	16.3	66	0	29	34	33	14.4	11.1	17.5	25	12.5	13.5	0	7.5	0	17.4	9.1
11.12.1998	7:30	29.5	2.6	7.9	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	4	21	3.9	0
12.12.1998	7:30	0	0	1.6	0	0	0	0	0	0.7	0	7.5	39.5	0	0	0	10	0	11.5	0	0	0	0	0
13.12.1998	7:30	0	0	0	0	12.6	10.5	7.1	24	0	8	1.5	3	0	0	0	0	9	2	25.5	0	0	5.6	5.6
14.12.1998	7:30	3	0	0	0	0	0	0	0	0	0	4	4.5	0	0	0	0	0	0	0	1.5	0	5.3	0
15.12.1998	7:30	0	12	21.6	0	0	0	3.5	0	26.3	11	0	2	4.2	6.8	0	0	0	9	0	6.5	0	6	4.2
16.12.1998	7:30	0	0	0	0	0	0	0	0	0	1.8	0	1.5	0	0	0	0	0	0.5	0	0.2	0	5.8	0
17.12.1998	7:30	0	8.5	5.8	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1.5	0	6	0	5.2	0
18.12.1998	7:30	0	5	2.6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3.5	0	2.4	0
19.12.1998	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	2.1	0
20.12.1998	7:30	2.5	0.7	0	0	0	10.2	4.8	0	0	2	0	0	0	0	0	0	0	0	3.6	1	0	2.9	0
21.12.1998	7:30	0.5	5	0	0	6.6	9.2	5.4	0	0	0	0.5	0	0	0	0	20	27	0	0	1	126	27.2	4.7
22.12.1998	7:30	2.5	24	35	0	7.2	10.7	2.8	2	6.3	0	1	5.5	1.4	4.6	23.5	50	62	121.5	0	44	18.1	7.9	4.9
23.12.1998	7:30	0	0	5.5	0	0	10.4	2.6	4.5	7.6	57.2	6	12.5	2	4.9	0	16	0	9	0	11	5.7	5.6	3.9
24.12.1998	7:30	0	6.3	7.5	0	0	10.7	0	0	7.6	15	9	6	1.5	4.6	11	37	0	3.5	0	7	3.8	24.3	3.8
25.12.1998	7:30	0	0	0	0	0	0	0	0	5	15.5	10	1	0	0	0	20	0	0	0	0	0	7.5	0
26.12.1998	7:30	11	3.6	6.5	0	0	0	6.8	0	12.9	34	7	6.5	14.5	18.4	37.2	0	0	39.5	0	13.5	0	15.6	5.4
27.12.1998	7:30	20	12	11	0	22.4	9.1	23.7	60	31.3	20.4	19.5	0	39.5	27.8	36	16	87	30	187.3	12	0	22.1	11.9
28.12.1998	7:30	32	34	48.2	58	8.2	10.9	5.8	8	4.6	21.5	5	13.5	1.2	7.1	32	0	0	44.5	0	10	32.5	15.5	5.1
29.12.1998	7:30	4.5	18	20	0	7.9	10.3	15.7	7	56.8	28	14	31	32.4	24.6	0	16	28	21.5	50.5	19.5	31.8	21.5	8.8
30.12.1998	7:30	0	35	33	37	6.3	9.5	6.9	1	3.8	13	1.5	2.5	0	4.7	0	47	50	22.5	0	8	74	17.3	5.5
31.12.1998	7:30	0	21	16.8	0	0	9.5	10.3	0	15.6	101.5	7.5	42.5	7	9.7	78	38	63.5	60.5	0	99	0	64.4	6.8
01.01.1999	7:30	14.5	2	23	0	0	10.5	0	0	0	0	22	1	25.4	15.8	2.5	0	9	6.5	0	0.5	5.5	46.7	0
02.01.1999	7:30	0	1	108.5	0	0	0	0	0	0	52	10	7	0	0	0	30	0	7.4	0	0	0	24.1	0
03.01.1999	7:30	8	0	0	28	0	15.3	9.2	33.5	0	0	0	0	0	3.7	0	0	0	0	142.5	0	11.5	34.5	6.9
04.01.1999	7:30	6.5	98.5	0	15.8	16.6	8	4.2	5	55.8	14.8	12	0	0	0	0	26	36	8.5	0	55	2.5	6.2	4.2
05.01.1999	7:30	0	24.5	20	18.6	6.9	7	3.9	3	2.8	3.5	5	11.5	0	0	5	0	0	4.8	15	8	0	0	4.1
06.01.1999	7:30	4	1.2	2	11.1	6.3	6.9	3.5	1	0	0	0.5	2.5	0	2.1	0	9	0	0	0	0	0	0	3.9
07.01.1999	7:30	7.5	14	15	13.9	5.6	7.4	5.4	9	19.3	26.5	16	16.5	1.3	2	0	0	0	1	10.6	19	0	12.6	4.9
08.01.1999	7:30	0	0	0	0	8.3	0	0.9	0	1.5	8.5	1.5	9	0.5	1.6	0	0	0	2	0	5	0	13.9	2.4
09.01.1999	7:30	0	0	0	0	0	0	1	0	0	0	0	0	0.8	1.7	0	0	0	0	0	0.5	0	3.1	2.5
10.01.1999	7:30	2.7	7	5.5	0	5.8	8.7	3.6	1.5	0	9.5	0	0	0	2.3	0	48	15	8	2	70	0	5.2	3.9
11.01.1999	7:30	0	9.5	14.2	0	9.7	17.4	14.9	13	27.8	21	31.5	45.5	25	17.8	122	0	45.5	37	30.5	0	0	44.7	10
12.01.1999	7:30	0	69.5	57	0	9.8	11.1	27.2	13.5	22.4	59	21	62	58	33.5	22	10	21.5	18.5	17.2	30	0	42.1	16.7
13.01.1999	7:30	0	0	0	0	0	0	0	0	0.7	1.2	0.5	10.5	0	0	0	0	0	0	0	0	0	1.2	0
14.01.1999	7:30	3.5	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.01.1999	7:30	0	0	0	0	0	0	0	0	0	27.5	8	18	0	0	0	0	0	0	0	8.5	0	17.3	0
16.01.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.01.1999	7:30	0	0	0	0	9.5	7.5	5.5	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9
18.01.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.01.1999	7:30	0	0	0	0	0	0	0	0	9.9	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0
20.01.1999	7:30	13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5	0	0
21.01.1999	7:30	0	13.5	8.5	0	7.8	7.2	8.2	7.5	8.7	37.5	28.5	0	9.5	6.2	6.5	0	0	6.5	6.8	0	0	21	6.4
22.01.1999	7:30	0	7.2	2	0	0	0	0	0	2.5	5	0	3.5	0	0	0	0	0	0	0	7	0	15.7	0
23.01.1999	7:30	24.5	15.9	16.6	27	0	0	0	0	1.3	0	7	4	0	1.9	0	15	0	7.5	0	26	0	3.1	0
24.01.1999	7:30	0	0	0	0	9.7	0	0	13	6.8	2.5	0	0	0	0	0	0	23.5	0	0	5	0	1.8	0
25.01.1999	7:30	0	0	0	0	5.8	11.7	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
26.01.1999	7:30	2.5	0	0	0	6.3	6.9	3.9	0	0	0	0	0	0.8	2.5	0	9	12	0	0	0	0	0	4.1
27.01.1999	7:30	13	2.5	2	0	0	9.3	4.8	1.5	0	16.5	2.5	2	2.4	2.5	0	0	0	9	11.5	1.5	0	0	4.6
28.01.1999	7:30	0	2	0	0	0	0	0	3	12.2	11	0	5	0	0	0	5.5	0	29.5	0	1.2	71	8.8	0
29.01.1999	7:30	0	116	129.4	0	0	0	1	0	47	7	49	39.5	0.8	1.7	80	58	6.2	43.5	0	79.5	31	6.2	2.5
30.01.1999	7:30	0	87	70.4	0	32.2	7.7	2.7	0	49.7	125	41	72	5.5	4.2	0	25.5	47.2	27	0	73.1	15	43.1	3.4
31.01.1999	7:30	52	19	30.5	0	9.9	22.1	19	80	27.4	53	14	29	5	3.9	0	23	29.9	25	124	37.5	13	93.2	12.2
01.02.1999	7:30	11	35	35.5	228.5	9.1	11.9	4.3	13.5	39.6	75.4	16	33.5	3	7	0	32	16	14.5	30	49.1	43	43.2	4.9
02.02.1999	7:30	12	49	44.2	0	5.4	11.6	7.1	13.5	13.9	65	20	39	10	11.2	105	13	24.5	42	40	44	39	59.1	6.7
03.02.1999	7:30	0	12.5	31.5	0	8.2	11.9	3.6	7	13	52.5	14	36	6	6.8	0	35.5	34	38.5	33.6	43	55	51.9	4.5
04.02.1999	7:30	0	23	21.6	27	0	11.6	4.1	12	8.1	72.5	9.5	27	4.2	6.8	0	0	39	62	63.2	65	36	45.8	4.8
05.02.1999	7:30	0	11.3	9.5	0	0	12.2	2.2	0	12.1	6	2	5	8.5	8.6	0	0	0.7	17.5	0	16.5	1.5	66.1	3.6
06.02.1999	7:30	50.3	0	2	0	0	0	0	0	18.7	4	7	14	0.4	2	0	0	0	1.5	0	3	0	11.4	0
07.02.1999	7:30	0	0	0	0	8.5	10.7	5.1	12.5	0.8	8.5	0.5	0	6.2	5.4	22	3	0	0	17.5	0.3	0	3.6	5.4
08.02.1999	7:30	0	0	0	0	0	0	0	0	0	7	2	3	0	0	0	0	0	0	0	0.1	7	4.1	0
09.02.1999	7:30	0	6	2.6	0	4.2	10.6	0.3	5	6.2	12	4.5	10.5	0	0	0	0	5	0.3	1.1	10	0	3.4	2.4
10.02.1999	7:30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7	0
11.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.1	0	0.3	0
12.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.3	0
13.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
14.02.1999	7:30	0	12	9.1	0	4.8	10.8	0.6	6	3.7	22.5	7	14	0	0	0	4	8	7	8	15	4	18	2.6
15.02.1999	7:30	0	2.5	4	0	0	0	0	0	0	2	3	2	0	0	0	0	0	2	0	15	0	8.9	0
16.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.7	0	0.6	0
17.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0
19.02.1999	7:30	5.3	28	33.3	0	0	0	0	0	0	0	0	0	0.2	3	0	17.5	0	7.5	6.5	2	0	5.4	0
20.02.1999	7:30	0	0.8	0.8	0	0	10.9	0	0	0	28	6	11	0	0	0	10.3	0	10	0	10	30	3.9	0
21.02.1999	7:30	3	11	5	0	6.5	11.4	1.4	0	4.8	12.5	1	10	0	0	0	4.5	29	5	11	7	15	23.5	0
22.02.1999	7:30	1.8	6.5	7.6	0	0	10.8	0	9	5.6	35.5	7	0	0.6	4.1	0	11.5	12.7	11	0	21	8	7.8	3.1
23.02.1999	7:30	0	5	4.5	0	0	10.8	0	0	3.4	11.6	3	7	3.9	5.1	0	3	0	5.5	0	4	0	16.6	3.2
24.02.1999	7:30	0	0	0	0	3.2	10.7	1.6	3	0	0	0.5	0	0	2.7	0	0	3	0	15	1.2	0	5.4	0
25.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	2	4.2	0	0	0	0	0	0	0	0	0
26.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.02.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.03.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.03.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.03.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.03.1999	7:30	0	2	0	0	0	0	0	0	1.4	0	0	0	10	9	0	0	0	0	0	0	5	0	6.7
05.03.1999	7:30	40	52	70.5	0	0	0	6.1	0	57.3	105.5	51.5	71	7.5	10.3	0	45	20	80	0	24	117	0	6.3
06.03.1999	7:30	13.5	0	22.5	0	28	10.2	5.3	0	18.5	59	44.5	40	10.5	9.3	0	9	65.5	35	0	43	0	62.3	10.4
07.03.1999	7:30	0	40	2.1	98	0	9.9	13.9	86	18.4	12	5.5	3.5	0	0	0	0	0	2	115	4	0	51.9	0
08.03.1999	7:30	0.8	0.6	0	0	0	10.2	0	0	0.8	0	1.5	0	0	0	0	0	0	0	0	0.1	0	7.7	0
09.03.1999	7:30	4	0	0	0	7	10.2	4.6	7	3	2	4	9.5	0	0	0	3	0	0	0	1	0	0.8	6
10.03.1999	7:30	0	0	0	0	7.3	10.2	4.7	8	0	0	3	5.5	0	0	0	0	0	0	0	0	0	0.4	6
11.03.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.03.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
13.03.1999	7:30	0	2.5	3.5	0	0	6.9	0	0	44.1	73.5	36	52	0.7	2.8	0	17.5	0	3	0	0	0	0	0
14.03.1999	7:30	0	3.2	1.1	0	9.9	10.2	5.6	18	3.7	3.5	0	2.5	0	2.9	2.5	0	23	0	5	12.5	0	40.9	6.5
15.03.1999	7:30	6	22	19.2	0	8.3	10.2	5	12	0	0	0	6	0	3.4	0	0	0	4.5	0	11.5	0	8.1	6.2
16.03.1999	7:30	13.4	25.5	27	60	6.2	10.2	7.9	4	43.2	18.5	8.5	9	10.4	12.3	37	9.2	11.5	0	31.7	19	18	19.4	7.6
17.03.1999	7:30	0	21	19.8	22	6.2	10.2	4.4	4	1.3	5.7	2.5	1	0	2.9	0	12	8	36.5	0	6	3	5.9	5.9
18.03.1999	7:30	0	2	2.7	5	5.5	10.2	4.4	1.3	0	9.5	3	5.5	0.6	3.8	0	0	10	0	0	6	0	7.7	5.9
19.03.1999	7:30	0	3.5	4.5	0	0	10.6	0	0	4.2	0	1	0	0	0	0	10	0	1.5	0	0.5	0	0.1	0
20.03.1999	7:30	0	0	0	0	0	0	0	0	0	0	8.5	0	0	0	2	0	0	0	0	0.1	2	0	0
21.03.1999	7:30	9.5	6.2	21.6	0	0	0	0	0	44.6	7	0	25.5	0	0	0	0	0	0	0	31	0	21	0
22.03.1999	7:30	0.5	22.5	19.8	0	9.8	10.2	5.4	17.5	19.3	13	4.5	30	0.2	2.5	0	25	14.5	10.5	25.1	8	63.5	10.4	6.4
23.03.1999	7:30	1.6	6.3	3.8	0	5.3	10.1	5	0.8	1.7	18.5	5	3	0	0	0	0	17.5	39	35.3	56.5	0	41.1	6.2
24.03.1999	7:30	0	0	0	0	5.8	10.2	4.3	2.5	0	10.5	3	8	2.5	5.1	0	0	0	0	0	9	0	9.9	5.8
25.03.1999	7:30	0	0	1.9	0	0	10.2	0	0	0	2.5	0	0	0	0	0	5	0	0	0	14	0	9.1	0
26.03.1999	7:30	0	4.5	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	23	20	15	0
27.03.1999	7:30	9.5	6.5	6.8	0	0	10.1	4.9	0	12.2	42	4.5	33	0	0	0	25	0	31	30	5	7	22	6.1
28.03.1999	7:30	3	1.7	2	13	7.7	10.2	4.1	9.5	1.4	14.5	7.5	9.5	0.2	4.8	0	4	20	5	0	2	0	7.6	5.8
29.03.1999	7:30	0.8	0	0	0	5.2	10.2	4.4	0	0	0	2	0	0	0	0	0	6.5	0	0	1.5	5.5	4.1	5.9
30.03.1999	7:30	0	2	2.2	0	6.1	0	3.8	0.4	0	7.5	0	2	3	5.1	0	11	0	5	10.4	0	39	28.7	5.6
31.03.1999	7:30	7.5	15.5	14.2	0	0	0	0	3.5	18.3	32.5	9	27	0	3	0	0	0	11	0	24	0	0	0
01.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	30	0	0
03.04.1999	7:30	0	10	7.5	0	0	7.9	0	0	17.8	15.5	1	0	0	0	0	28	34	50	0	48	0	7	0
04.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	4	0	26.7	0
05.04.1999	7:30	0	0	0	0	3.9	4.7	3.2	0	0	0	0	0	0	0	0	0	0	0	53.6	0	0	3.5	3.1
06.04.1999	7:30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.04.1999	7:30	5	0	2.6	0	0	0	0	0	4.3	14	4.5	4.5	0	0	0	0	0	0	0	2.5	6	7.8	3.2
11.04.1999	7:30	0	2	2	0	4.4	4.9	3.4	3	1.4	14	2	5	0	2.7	0	0	4.5	4	4	8	0	10.7	3
12.04.1999	7:30	0	0	0	0	3.7	4.7	3.1	0.4	0	0.7	0.5	0.5	0	0	0	0	0	0	0	0	0	1.7	0
13.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
17.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5.7	0
18.04.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.04.1999	7:30	0	0	0	0	5.1	4.8	3.7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3
20.04.1999	7:30	2	5	5.3	0	0	0	0	0	5.6	0	2.5	8.5	0	0	0	0	0	0	0	0.5	6	0	0
21.04.1999	7:30	0	4.5	4.5	0	0	0	0	0	0.6	5	0	0	26.5	16.6	80	4	0	6	0	3.5	5	1.7	6.1
22.04.1999	7:30	0	6	1.5	38.8	5.3	0	10.6	6.5	3.3	12	9	5.5	18	14.7	0	3	4	2	0	7	0	5.1	4.3
23.04.1999	7:30	0	3	3	0	0	5.2	6.1	0	0	0	0	0	0	0	0	0	3.5	0	0	1	0	9.4	0
24.04.1999	7:30	0	3.1	0	0	0	5	0	0	1.3	2.5	4	4	0	0	2.5	4	0	3	0	8	15	2.9	0
25.04.1999	7:30	10	7.5	7	7.5	0	4.9	1.9	0	1.4	0	0.5	2	1.3	3.3	0	1	0	6.5	17	2	0	5.7	2.6
26.04.1999	7:30	6	2	1.1	0	6.9	4.8	1.6	0	8.8	20.4	8	13.5	0.2	2.7	0	6.1	6.4	0	0	10	3.5	2.5	2.4
27.04.1999	7:30	1.2	18	0	8	4.4	5.5	5.5	13	8.7	50	18	34	4	5.5	0	5.4	8.5	14	11.5	30	13	14	4
28.04.1999	7:30	0	1.5	0	0	0	5.5	3.4	3	3	9	5.5	4.5	0	0	0	0	0	8	6.5	3	5.5	35.1	3.2
29.04.1999	7:30	0	0.6	0	0	0	4.9	0	0	2.3	0	0.5	3.5	0	3.1	0	0	4.5	10.5	9	2.5	0	6.2	0
30.04.1999	7:30	0	0	0	10.5	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0.1	0	3.8	0
01.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0
02.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.05.1999	7:30	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.05.1999	7:30	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2	2.1	0
05.05.1999	7:30	0	6.5	3.5	0	0	5.3	2.7	7.5	3.4	22.3	8.5	9.5	0	0	0	0	0	5	8	5	3.5	13.9	0
06.05.1999	7:30	0	1.2	0	0	4.1	5	2.3	2	5.3	5.1	4.5	4.5	0	0	0	0	8.5	3	0	5.5	0	3.2	2.5
07.05.1999	7:30	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
08.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.05.1999	7:30	8	2	0	0	0	6	4.3	0	2.1	6	0	5	2.7	3.5	0	26.4	0	2.5	9	1	26	4	2.9
17.05.1999	7:30	0	36	0	0	5	5	4.3	15	6.3	66.8	24.5	32	5.2	4.7	0	0	19.5	22	28	36.5	2	46.6	2.9
18.05.1999	7:30	0	0.5	29.8	0	3.3	3	0	0.3	0.4	0.7	1	0	0	0	20	0	0	1	0	2	0	1.6	0
19.05.1999	7:30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	0.9	0
20.05.1999	7:30	5.1	0.8	0	0	0	0	0	3.5	2.3	0.6	1.5	0	0	0	0	0	0	0	0	0.1	11	0.9	2.4
21.05.1999	7:30	0	12	13	0	3.7	5.1	2.4	0	10	19	8	0	0	4.4	0	12	0	20	27	14	0	14.8	0
22.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.9	0
23.05.1999	7:30	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	16	0	0	0.1	0	0.6	0
24.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	14.5	0	0	0	0	0	0	0	0	0	0	0
25.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.05.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.06.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	12	0	0
02.06.1999	7:30	8	20.5	0	0	0	4.7	0	20	6.3	39.1	13.5	11	0	0	10.5	12	2.5	13	0	5	8	16.6	0
03.06.1999	7:30	0	0.5	0	0	8.2	4.7	5.1	2.5	2.8	23.5	8	4	0	0	0	0	6	6.5	20	8.5	0	14	1.7
04.06.1999	7:30	0	0	0	0	1.7	4.7	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
05.06.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.06.1999	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
