#wind.dat Min Temperatur									
@dataValueAttribs									
wind	0	999	m/s						
@dataSetAttribs									
missingDataVal	-99								
dataStart	01.01.1970 07:30								
dataEnd	31.12.2000 07:30								
tres	d								
@statAttribVal									
name	PLAUEN (MNS	GERA-Leumnitz							
ID	4420	-99							
elevation	386	311.0							
x	4509438.51	4509438.5							
y	5594007.771	5638819.6							
dataColumn	1	2							
@dataVal									
11.10.1970	07:30	0.38	1.67															
12.10.1970	07:30	0.89	1.43															
13.10.1970	07:30	1.67	1.43															
14.10.1970	07:30	2.62	2.19															
15.10.1970	07:30	2.76	2.91															
16.10.1970	07:30	0.70	0.10															
17.10.1970	07:30	1.09	1.43															
18.10.1970	07:30	2.91	3.22															
19.10.1970	07:30	5.45	6.61															
20.10.1970	07:30	2.76	3.53															
21.10.1970	07:30	2.76	3.53															
22.10.1970	07:30	3.06	2.76															
23.10.1970	07:30	1.80	2.62															
24.10.1970	07:30	2.91	3.53															
25.10.1970	07:30	3.53	4.54															
26.10.1970	07:30	5.08	5.64															
27.10.1970	07:30	3.06	3.53															
28.10.1970	07:30	4.37	5.45															
29.10.1970	07:30	3.22	3.37															
30.10.1970	07:30	4.37	4.90															
31.10.1970	07:30	5.08	6.21															
01.11.1970	07:30	5.26	6.41															
02.11.1970	07:30	5.08	4.03															
03.11.1970	07:30	5.83	6.81															
04.11.1970	07:30	5.64	6.41															
05.11.1970	07:30	4.72	5.83															
06.11.1970	07:30	2.47	3.70															
07.11.1970	07:30	1.93	2.06															
08.11.1970	07:30	2.76	2.47															
09.11.1970	07:30	5.45	6.81															
10.11.1970	07:30	5.45	6.21															
11.11.1970	07:30	4.20	5.64															
12.11.1970	07:30	5.26	5.45															
13.11.1970	07:30	2.76	3.22															
14.11.1970	07:30	0.89	1.31															
15.11.1970	07:30	2.91	2.47															
16.11.1970	07:30	2.06	2.62															
17.11.1970	07:30	3.70	3.70															
18.11.1970	07:30	7.21	5.45															
19.11.1970	07:30	6.41	4.90															
20.11.1970	07:30	2.62	2.33															
21.11.1970	07:30	2.91	2.33															
22.11.1970	07:30	3.70	3.53															
23.11.1970	07:30	2.47	1.80															
24.11.1970	07:30	2.06	3.53															
25.11.1970	07:30	4.37	4.72															
26.11.1970	07:30	2.47	3.37															
27.11.1970	07:30	1.67	1.43															
28.11.1970	07:30	3.53	4.03															
29.11.1970	07:30	3.22	4.90															
30.11.1970	07:30	4.54	4.37															
01.12.1970	07:30	4.20	3.86															
02.12.1970	07:30	3.06	4.20															
03.12.1970	07:30	5.83	7.21															
04.12.1970	07:30	3.37	3.22															
05.12.1970	07:30	3.86	3.70															
06.12.1970	07:30	4.03	4.03															
07.12.1970	07:30	2.91	3.70															
08.12.1970	07:30	2.19	2.76															
09.12.1970	07:30	1.31	2.19															
10.12.1970	07:30	1.31	1.31															
11.12.1970	07:30	2.19	2.06															
12.12.1970	07:30	4.03	4.37															
13.12.1970	07:30	2.06	2.47															
14.12.1970	07:30	1.43	2.76															
15.12.1970	07:30	2.62	2.91															
16.12.1970	07:30	1.31	1.09															
17.12.1970	07:30	2.47	2.62															
18.12.1970	07:30	2.33	2.91															
19.12.1970	07:30	3.06	2.91															
20.12.1970	07:30	3.70	3.86															
21.12.1970	07:30	2.76	3.37															
22.12.1970	07:30	1.67	1.43															
23.12.1970	07:30	1.67	2.19															
24.12.1970	07:30	5.64	4.03															
25.12.1970	07:30	4.20	2.91															
26.12.1970	07:30	1.43	2.19															
27.12.1970	07:30	0.10	0.70															
28.12.1970	07:30	0.79	3.37															
29.12.1970	07:30	1.80	2.47															
30.12.1970	07:30	2.91	2.91															
31.12.1970	07:30	1.80	2.19															
01.01.1971	07:30	1.43	2.33															
02.01.1971	07:30	4.20	5.08															
03.01.1971	07:30	1.09	1.43															
04.01.1971	07:30	1.93	1.67															
