# rain.dat rainfall uncorrected																	
@dataValueAttribs																	
rain	0	9999.0	mm														
@dataSetAttribs																	
missingDataVal	-99																
dataStart	01.01.1970	7:30															
dataEnd	31.05.1999	7:30															
tres	d																
@statAttribVal																	
name	TANNA	MUEHLTROFF	OETTERSDORF	MEHLTHEUER	STELZEN	TOBERTITZ	PAHREN	ZEULENRODA(Stadt)	ZEULENRODA(Tal)	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ	MIESITZ	SCHLEIZ	GREIZ-DOELA	PLAUEN (MNS	PAUSA-UNTER
ID	43051	43054	43060	43333	43334	43335	43350	43351	43352	43353	43354	43355	4218	4234	4420	4420	4232
elevation	548	490.0	470.0	496.0	584.0	470.0	395.0	462.0	360.0	350	300	410	340	501	270	386	442
x	4490565	4495252.0	4487045.3	4502338.6	4497658.1	4500000.0	4492928.4	4498797.8	4498798.3	4500000	4501200.459	4490591.399	4488211.276	4485831.93	4512945.667	4509438.51	4500000
y	5595899	5601453.6	5607028.8	5601452.0	5593999.8	5593999.3	5612579.1	5612574.4	5614465.3	5620026.659	5620026.797	5610691.834	5621819.645	5603361.446	5610699.374	5594007.771	5607012.859
dataColumn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
@dataVal																	
	Uhrzeit	Tanna	MUEHLTROFF	OETTERSDORF	MEHLTHEUER	STELZEN	TOBERTITZ	PAHREN	ZEULENRODA(Stadt)	ZEULENRODA(Tal)	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ	MIESITZ	SCHLEIZ	GREIZ-DOELA	PLAUEN (MNS	PAUSA-UNTER
27.03.1991	7:30	0.0	0.0	0.0	0.0	0.0	12.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
28.03.1991	7:30	1.2	0.7	0.0	1.1	1.5	23.1	0.2	0.4	0.1	0.1	0.2	0.1	0.0	-99.0	0.9	0.9	0.8
29.03.1991	7:30	0.3	0.2	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.6	0.1
30.03.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
31.03.1991	7:30	0.0	0.0	0.0	0.0	0.0	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
01.04.1991	7:30	4.9	5.0	4.5	5.2	4.8	0.3	3.8	5.6	5.0	6.8	5.9	4.2	5.5	-99.0	6.7	6.0	4.6
02.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
03.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.3
04.04.1991	7:30	1.4	0.7	2.0	0.3	0.8	0.0	1.8	0.5	0.8	0.5	0.6	2.2	3.8	-99.0	0.7	0.3	0.5
05.04.1991	7:30	0.0	0.5	0.0	0.0	0.3	5.3	0.0	0.2	0.1	0.4	0.2	0.0	0.3	-99.0	0.2	0.0	0.5
06.04.1991	7:30	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.2
07.04.1991	7:30	1.0	0.5	0.5	0.1	1.0	0.0	0.1	0.0	0.0	0.0	0.0	0.3	0.0	-99.0	0.2	0.2	0.0
08.04.1991	7:30	4.6	2.5	3.0	3.5	4.7	1.8	3.6	2.9	2.3	3.1	3.3	3.1	2.3	-99.0	3.0	3.3	2.3
09.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
10.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
11.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	13.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
12.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
13.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
14.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
15.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
16.04.1991	7:30	1.0	1.0	0.9	0.1	1.1	1.9	0.5	0.2	0.0	0.2	0.5	0.7	0.5	-99.0	1.2	0.3	0.5
17.04.1991	7:30	8.1	6.1	3.0	3.3	4.7	11.1	5.7	3.0	2.6	3.2	5.9	5.6	6.2	-99.0	2.4	4.5	4.5
18.04.1991	7:30	0.0	0.0	0.6	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.1	0.1	0.0	-99.0	0.0	0.0	0.4
19.04.1991	7:30	4.8	4.3	2.5	3.0	2.8	0.0	4.3	0.8	3.9	4.3	3.8	4.1	4.3	-99.0	5.8	1.9	4.7
20.04.1991	7:30	1.1	1.2	2.0	0.4	1.3	0.0	1.6	5.3	0.6	1.1	1.1	1.3	0.6	-99.0	4.5	0.1	1.5
21.04.1991	7:30	1.5	2.2	1.9	2.0	2.2	0.4	1.7	0.6	0.9	0.6	0.7	1.8	1.0	-99.0	0.9	0.7	2.5
22.04.1991	7:30	3.3	4.2	3.3	3.6	2.2	1.3	1.6	2.1	1.3	1.0	1.4	3.9	1.8	-99.0	4.5	3.7	2.8
23.04.1991	7:30	2.8	4.7	2.0	2.3	1.5	0.0	4.1	5.1	2.6	1.4	1.1	3.8	1.2	-99.0	5.2	3.6	6.2
24.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	-99.0	0.0	0.0	0.0
25.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.7	0.0	0.1	0.0	0.2	-99.0	0.1	0.0	0.0
26.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
27.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.1	0.0
28.04.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
29.04.1991	7:30	5.7	6.2	2.5	3.7	3.2	0.0	3.8	5.4	4.0	3.8	3.4	3.3	2.2	-99.0	4.2	3.4	6.2
30.04.1991	7:30	9.1	6.6	9.0	5.1	8.2	0.0	7.8	7.3	7.2	8.0	8.1	8.2	8.6	-99.0	6.8	5.7	6.3
01.05.1991	7:30	2.6	2.8	1.3	1.8	1.9	0.0	2.8	2.9	2.3	3.2	2.7	3.1	2.6	-99.0	1.5	1.1	3.1
02.05.1991	7:30	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.4	-99.0	0.7	0.8	0.1
03.05.1991	7:30	0.5	0.5	0.0	0.0	0.0	0.0	0.4	0.3	0.0	0.0	0.3	0.0	0.3	-99.0	0.0	0.0	0.5
04.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
05.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.8	0.0	-99.0	0.0	0.0	0.0
06.05.1991	7:30	0.2	0.3	0.0	0.2	0.0	8.8	0.2	0.3	0.5	1.0	0.5	0.0	0.6	-99.0	0.2	0.0	0.5
07.05.1991	7:30	0.1	0.0	0.0	0.2	0.0	3.3	0.5	0.5	0.5	0.3	0.7	0.0	0.6	-99.0	0.6	0.0	0.6
08.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
09.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
10.05.1991	7:30	0.5	0.3	0.0	0.4	0.5	0.7	0.0	0.5	0.0	0.1	0.4	0.7	0.4	-99.0	0.3	0.2	0.3
11.05.1991	7:30	10.8	12.4	7.5	10.7	12.7	0.0	8.1	8.7	6.8	7.0	6.7	7.9	8.0	-99.0	14.5	15.5	11.1
12.05.1991	7:30	1.1	0.9	0.0	0.6	1.0	0.8	1.1	1.1	0.1	0.4	0.1	1.0	0.3	-99.0	0.4	1.0	1.3
13.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.1	-99.0	0.3	0.1	0.1
14.05.1991	7:30	7.5	6.7	7.5	6.9	5.8	0.0	7.0	7.9	7.3	6.9	8.0	9.1	7.2	-99.0	12.2	5.6	9.4
15.05.1991	7:30	1.6	2.1	1.5	1.8	1.5	0.0	1.6	1.7	1.1	2.0	1.4	2.5	1.9	-99.0	1.9	0.8	2.6
16.05.1991	7:30	0.0	0.3	0.0	0.1	0.2	0.0	0.0	0.0	0.1	0.2	0.2	0.0	0.2	-99.0	0.8	1.2	0.1
17.05.1991	7:30	2.8	3.9	2.3	2.1	3.8	0.0	2.5	4.2	3.0	3.5	3.6	3.3	2.5	-99.0	0.7	2.7	2.2
18.05.1991	7:30	0.0	0.1	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	-99.0	0.0	0.1	0.2
19.05.1991	7:30	0.5	0.8	0.0	1.3	0.0	0.1	0.8	0.5	0.2	0.3	0.0	0.0	0.3	-99.0	0.7	0.9	0.9
20.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
21.05.1991	7:30	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-99.0	0.2	0.0	0.0
22.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
23.05.1991	7:30	3.2	2.1	2.4	2.6	2.5	0.0	2.7	2.7	2.1	2.0	3.4	4.1	3.6	-99.0	2.8	3.5	4.5
24.05.1991	7:30	3.8	3.4	2.5	3.1	3.6	0.0	3.0	1.2	0.9	1.8	1.7	3.3	2.0	-99.0	4.8	3.0	2.5
25.05.1991	7:30	4.6	4.9	4.2	3.0	5.1	0.0	3.4	2.4	1.7	2.2	2.1	4.3	3.0	-99.0	2.6	2.4	3.0
26.05.1991	7:30	0.9	0.5	0.8	1.6	0.0	1.4	0.7	0.6	0.3	1.1	0.7	0.6	0.2	-99.0	1.3	0.7	0.7
27.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	-99.0	0.0	0.0	0.0
28.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
29.05.1991	7:30	0.0	0.0	0.0	0.1	0.8	3.6	0.0	2.0	1.5	0.6	0.3	0.0	0.0	-99.0	0.0	0.0	0.0
30.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
31.05.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
01.06.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
02.06.1991	7:30	0.3	0.0	0.1	0.1	0.3	2.4	0.1	0.0	0.0	0.0	0.1	0.0	0.0	-99.0	0.0	0.0	0.0
03.06.1991	7:30	1.2	1.1	0.5	0.5	1.8	1.5	0.0	0.0	0.0	0.3	0.0	0.0	0.0	-99.0	0.0	0.6	0.3
04.06.1991	7:30	0.0	0.2	0.0	0.4	0.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	2.2	-99.0	0.0	0.0	0.0
05.06.1991	7:30	0.4	0.9	0.0	0.8	1.3	0.0	0.0	0.2	0.1	0.2	0.0	0.0	0.7	-99.0	1.3	0.6	0.4
06.06.1991	7:30	8.6	3.2	1.0	4.2	3.7	0.0	2.1	1.6	1.4	2.8	2.7	1.2	0.6	-99.0	2.8	3.9	2.9
07.06.1991	7:30	4.2	2.0	5.8	4.7	6.1	0.0	11.4	4.5	9.2	6.5	4.0	5.8	7.5	-99.0	2.0	1.2	5.1
08.06.1991	7:30	4.4	0.0	1.6	0.0	3.7	0.0	2.9	1.7	0.9	1.5	3.3	1.0	0.4	-99.0	3.1	0.0	0.9
09.06.1991	7:30	0.4	0.0	1.0	0.1	0.5	0.0	1.5	0.9	0.5	1.0	1.1	0.7	0.7	-99.0	1.3	1.2	0.6
10.06.1991	7:30	0.7	1.5	0.8	1.7	1.2	0.3	0.4	1.5	0.3	1.1	1.0	0.9	0.9	-99.0	0.8	0.6	1.4
11.06.1991	7:30	0.6	0.8	0.0	1.2	0.0	0.0	0.0	0.2	0.0	0.3	0.3	0.0	0.2	-99.0	0.2	0.4	0.2
12.06.1991	7:30	0.7	0.5	0.0	0.3	0.0	0.0	0.4	0.4	0.2	0.0	0.0	0.0	0.6	-99.0	1.2	0.0	0.7
13.06.1991	7:30	0.0	0.0	0.0	0.0	1.2	0.9	0.0	0.0	0.0	0.3	0.0	0.0	0.9	-99.0	0.0	0.2	0.0
14.06.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.6
15.06.1991	7:30	1.7	0.4	0.0	2.7	6.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-99.0	2.5	0.6	0.1
16.06.1991	7:30	4.4	4.5	4.0	4.2	4.0	0.0	3.6	4.1	3.6	3.6	3.7	4.1	0.6	-99.0	3.2	3.6	4.2
17.06.1991	7:30	43.6	47.5	34.0	45.0	46.8	5.2	36.8	39.5	36.9	40.2	38.0	36.4	31.4	-99.0	33.7	41.4	43.3
18.06.1991	7:30	11.0	2.9	8.0	4.3	8.7	2.3	7.7	5.2	9.8	7.6	5.6	7.3	7.0	-99.0	2.8	6.2	3.2
19.06.1991	7:30	1.0	0.6	1.0	0.2	1.1	0.0	0.7	2.4	0.5	1.0	1.0	1.3	0.9	-99.0	0.2	0.6	0.2
20.06.1991	7:30	0.7	0.5	0.5	2.0	1.8	6.5	0.0	0.4	0.1	0.1	0.0	0.0	0.0	-99.0	1.3	1.2	0.5
21.06.1991	7:30	0.0	0.0	0.0	0.0	0.0	9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
22.06.1991	7:30	6.4	5.3	11.0	3.5	4.1	6.9	8.8	9.5	7.2	15.0	15.2	11.2	10.2	-99.0	2.2	1.9	5.5
23.06.1991	7:30	3.2	2.5	2.0	2.2	3.4	0.0	3.3	0.0	0.3	0.0	2.0	0.9	2.5	-99.0	5.8	7.3	3.1
24.06.1991	7:30	9.1	7.6	5.0	7.5	7.7	0.0	4.5	7.0	7.6	8.1	6.2	6.8	4.7	-99.0	2.4	3.4	5.7
25.06.1991	7:30	0.3	0.9	3.0	0.5	0.4	0.0	0.7	0.6	0.5	0.5	0.5	1.0	0.5	-99.0	0.4	0.3	0.6
26.06.1991	7:30	0.0	0.0	0.5	0.3	1.8	0.0	0.3	0.0	0.6	2.0	1.3	0.9	3.4	-99.0	0.0	0.5	0.0
27.06.1991	7:30	6.5	9.3	4.0	4.6	6.8	0.0	2.8	3.7	3.7	4.5	6.5	3.3	5.4	-99.0	11.4	5.7	3.2
28.06.1991	7:30	11.0	11.5	7.5	8.4	12.7	3.7	16.8	12.2	11.0	16.0	13.6	15.8	11.8	-99.0	10.2	4.5	12.3
29.06.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
30.06.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
01.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
02.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
03.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
04.07.1991	7:30	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.1	0.0
05.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
06.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
07.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
08.07.1991	7:30	0.0	0.8	0.8	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	1.3	2.5	-99.0	0.0	0.0	0.0
09.07.1991	7:30	0.0	3.7	11.0	17.7	0.0	0.0	0.0	2.7	0.3	0.0	0.0	0.0	0.0	-99.0	0.0	8.7	0.0
10.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
11.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
12.07.1991	7:30	0.0	0.0	0.7	10.1	0.0	1.1	0.8	1.9	3.6	4.8	4.5	4.7	9.7	-99.0	10.5	0.0	1.1
13.07.1991	7:30	0.8	0.7	1.5	0.8	0.4	6.6	0.6	1.8	0.3	0.5	0.8	0.8	0.4	-99.0	4.0	0.6	3.4
14.07.1991	7:30	3.5	3.0	3.0	1.5	5.4	0.0	1.5	2.4	0.8	1.1	1.7	2.5	1.2	-99.0	1.6	6.3	2.1
15.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
16.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
17.07.1991	7:30	0.7	0.6	8.0	1.2	0.5	3.0	5.5	5.5	4.5	1.2	1.3	6.0	1.6	-99.0	6.1	0.0	4.0
18.07.1991	7:30	0.4	0.1	0.0	0.0	0.2	0.0	0.1	0.3	0.0	0.0	0.2	0.0	0.3	-99.0	0.2	0.0	0.1
19.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
20.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
21.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
22.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
23.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
24.07.1991	7:30	1.6	0.7	0.3	1.2	1.1	1.8	0.5	0.0	0.0	0.3	0.6	0.0	1.8	-99.0	0.8	1.3	1.0
25.07.1991	7:30	7.8	5.4	0.8	2.3	0.9	0.0	1.7	10.2	3.0	0.5	0.7	0.0	0.4	-99.0	0.0	5.5	3.9
26.07.1991	7:30	9.1	31.8	6.0	26.5	31.3	0.0	8.6	7.7	10.0	3.5	2.7	4.0	2.6	-99.0	6.0	8.1	10.5
27.07.1991	7:30	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.3
28.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
29.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
30.07.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
31.07.1991	7:30	2.2	2.0	10.0	1.8	9.7	2.4	4.2	0.7	0.1	0.0	0.0	8.6	0.4	-99.0	0.0	0.0	1.7
01.08.1991	7:30	5.6	2.2	16.0	1.3	2.6	3.2	5.8	0.8	1.1	3.0	2.7	8.1	8.2	-99.0	0.9	2.4	0.5
02.08.1991	7:30	18.2	18.0	10.0	18.9	18.0	5.4	11.2	16.6	15.5	16.6	16.8	9.7	11.1	-99.0	31.5	38.3	16.2
03.08.1991	7:30	0.6	0.4	0.8	0.4	0.2	3.0	0.0	0.5	0.0	0.5	0.0	0.1	0.5	-99.0	0.2	0.1	0.4
04.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
05.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	3.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
06.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
07.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
08.08.1991	7:30	2.3	25.7	16.0	19.8	19.8	0.0	6.2	14.3	4.7	5.0	2.6	7.7	20.3	-99.0	8.9	8.7	30.5
09.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.4	1.0	-99.0	0.3	0.1	0.2
10.08.1991	7:30	1.9	2.7	2.5	1.9	1.9	0.0	2.2	2.5	2.7	1.8	4.4	0.0	2.6	-99.0	2.5	2.1	1.1
11.08.1991	7:30	0.2	0.2	0.0	0.1	0.0	0.0	0.1	0.0	0.0	1.2	0.0	0.0	0.1	-99.0	0.0	0.1	0.1
12.08.1991	7:30	5.6	4.9	3.5	2.5	4.6	5.3	4.6	4.4	2.4	2.0	2.6	9.3	1.7	-99.0	4.6	2.1	5.2
13.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
14.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
15.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
16.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.8	0.0	0.0	-99.0	0.0	0.0	0.0
17.08.1991	7:30	1.3	0.9	0.0	1.0	1.0	0.0	0.1	0.2	0.1	1.2	1.0	0.0	0.5	-99.0	0.5	0.4	0.3
18.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
19.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.2	0.0	0.0
20.08.1991	7:30	6.5	4.7	2.0	5.7	5.3	0.0	4.8	5.5	4.5	4.3	4.3	5.4	4.8	-99.0	6.3	6.0	6.0
21.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
22.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
23.08.1991	7:30	0.5	0.6	1.0	0.5	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.1	0.3	-99.0	0.6	0.3	0.5
24.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
25.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
26.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
27.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
28.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	7.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
29.08.1991	7:30	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.2	0.0
30.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
31.08.1991	7:30	0.0	0.0	0.0	0.0	0.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
01.09.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
02.09.1991	7:30	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
03.09.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
04.09.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
05.09.1991	7:30	1.0	0.6	2.0	0.7	1.1	2.8	0.1	0.2	0.1	0.1	0.5	0.0	0.0	-99.0	0.7	0.0	0.2
06.09.1991	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	0.0	0.0	0.0
