# J2K model output
# 
#date/time	tmeam	rhum	sunh	solRad	netRad	refET
1991-10-14 07:30	8.45	87.99608770973875	4.3	7.486023783081265	4.462207034297061	1.0633755942790586
1991-10-15 07:30	9.95	79.9526816125451	4.4	7.467235297409434	4.317589795067772	1.4225955852904208
1991-10-16 07:30	7.9	92.9974349348478	0.0	3.966775806461947	5.202961989501524	0.9247713746439781
1991-10-17 07:30	4.7	90.06113055376917	3.5	6.58460441896162	4.349701175884136	0.8425341746103491
1991-10-18 07:30	1.0	99.01919270443955	0.0	3.8417760232712563	5.159943974045239	0.4342430660555532
1991-10-19 07:30	0.15	99.05705752782374	0.0	3.7802910112978814	5.1179888843137125	0.4560659137287224
1991-10-20 07:30	-0.25	91.96651094088108	2.7	5.72611409924598	4.318275183713003	0.6519680988499508
1991-10-21 07:30	-2.35	76.11209502514387	8.0	9.544770982516434	2.4527349734640316	0.5227790183506407
1991-10-22 07:30	-0.85	89.09357144738001	4.9	7.168189208988449	3.4565860345472723	0.5842213819495446
1991-10-23 07:30	1.65	96.00759706279337	0.1	3.6136475991726607	4.909534283122217	0.7082898858399049
1991-10-24 07:30	1.8	99.95686140372982	0.0	3.4837967433140062	4.8724069813788145	0.6307732416719015
1991-10-25 07:30	1.5	99.04238142540453	0.0	3.426813759778619	4.836367938959352	0.5956775311138437
1991-10-26 07:30	1.0	51.050751102483424	8.2	9.099228305240965	1.2884527434585094	1.3343257356396656
1991-10-27 07:30	1.45	51.932118236495064	8.3	9.05337913896464	1.109682957763586	1.3229872734809325
1991-10-28 07:30	0.35	58.01573945549043	8.0	8.733738028205144	1.2343572599319934	1.0359193118374193
1991-10-29 07:30	1.35	73.91784710519421	7.9	8.555135622559039	1.378798663726636	0.674915429453677
1991-10-30 07:30	1.55	61.04135697066617	7.0	7.8434439775569045	1.4858766270526695	1.0608778214670114
1991-10-31 07:30	-1.0	74.10297516488605	7.8	8.27263835472718	1.1760301780158562	0.5756197988651542
1991-11-01 07:30	-0.2	68.00411429033048	6.3	7.183590287560777	1.6871775064450496	1.0739435724557604
1991-11-02 07:30	2.2	99.05248402178965	0.0	3.0015414289163345	4.502535204934885	0.3905063247108896
