# rain.dat rainfall uncorrected							
@dataValueAttribs							
rain	0	9999	mm				
@dataSetAttribs							
missingDataVal	-99						
dataStart	01.01.1970	07:30:00					
dataEnd	31.12.2000	07:30:00					
tres	d						
@statAttribVal							
name		TANNA	OETTERSDORF	PAHREN	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ
22.11.1994	07:30:00	0	0	0	0	0	0
23.11.1994	07:30:00	0	0	0.617582193	0	0	0
24.11.1994	07:30:00	0.801360808	0.593699457	0	0	0	0
25.11.1994	07:30:00	4.268218851	5.272041395	5.372421101	5.171660555	5.773925864	5.071278749
26.11.1994	07:30:00	4.46898035	5.472799523	3.967093553	4.46898035	4.46898035	4.167840892
27.11.1994	07:30:00	1.174161619	0.593699457	0.801360808	0.643966595	0	0.643966595
28.11.1994	07:30:00	0.801360808	0	0.617582193	0.643966595	1.07807131	0
29.11.1994	07:30:00	0	0	0	0	0	0
30.11.1994	07:30:00	1.174161619	1.56599767	0.890741403	0.717480261	0.617582193	0.801360808
01.12.1994	07:30:00	0	0	0	0	0	0
02.12.1994	07:30:00	0	0	0	0	0	0
03.12.1994	07:30:00	0.593699457	0	0	0.983371967	0.983371967	0
04.12.1994	07:30:00	4.569362904	5.974668342	3.967093553	2.362815693	2.462875389	3.164358374
05.12.1994	07:30:00	1.174161619	0.801360808	4.770129582	5.071278749	5.673552013	5.071278749
06.12.1994	07:30:00	0	0	0.593699457	0	0.717480261	0
07.12.1994	07:30:00	0	0	0	0	0	0
08.12.1994	07:30:00	2.262816675	0	1.07807131	0.801360808	0.801360808	1.174161619
09.12.1994	07:30:00	0.801360808	0.983371967	0.593699457	0.717480261	0.801360808	0.717480261
10.12.1994	07:30:00	8.683884987	6.777560252	7.479979956	6.877912382	5.372421101	7.981643791
11.12.1994	07:30:00	0	0	0	0	0	0.643966595
12.12.1994	07:30:00	0	0	0	0	0	0
13.12.1994	07:30:00	23.01507622	30.82590252	20.81148045	19.10848848	15.3009701	23.61600859
14.12.1994	07:30:00	3.967093553	3.264663907	2.963799086	3.164358374	0.593699457	3.465314609
15.12.1994	07:30:00	0	1.591393636	0	1.056733275	0	1.501023194
16.12.1994	07:30:00	1.591393636	0	1.168946893	1.056733275	0	0
17.12.1994	07:30:00	0	0	0	0	0	0
18.12.1994	07:30:00	0	0	0	0	0	0
19.12.1994	07:30:00	0	0	0	0	0	0
20.12.1994	07:30:00	0	0	0.643966595	0	0	0
21.12.1994	07:30:00	1.36899972	2.262816675	1.665007307	1.07807131	5.773925864	1.56599767
22.12.1994	07:30:00	0.717480261	0.643966595	0.643966595	0.643966595	2.063050667	0
23.12.1994	07:30:00	0	0	0	1.063958636	0	0
24.12.1994	07:30:00	0	0	0	0	0	0
25.12.1994	07:30:00	0	0	0	0	0	0
26.12.1994	07:30:00	2.059820502	1.244928994	1.244928994	1.10297199	1.056733275	1.412593455
27.12.1994	07:30:00	1.963316409	0.717480261	0.890741403	1.174161619	1.467298455	1.467298455
28.12.1994	07:30:00	2.462875389	1.271227227	0.717480261	0.593699457	0	0.617582193
29.12.1994	07:30:00	3.264663907	0.717480261	0.643966595	0	0.717480261	0.617582193
30.12.1994	07:30:00	6.075036824	0.643966595	2.562986113	2.7633302	5.472799523	3.465314609
31.12.1994	07:30:00	4.067465566	1.665007307	1.07807131	1.764261312	0	0
01.01.1995	07:30:00	2.863551465	1.467298455	1.174161619	2.162890142	1.665007307	1.665007307
02.01.1995	07:30:00	3.817340512	1.168946893	4.212754671	6.198234723	5.502201685	3.718632466
03.01.1995	07:30:00	2.932014015	0	2.059820502	2.348051671	1.591393636	1.96463771
04.01.1995	07:30:00	0	0	0	0	0	0
05.01.1995	07:30:00	0	0	1.063958636	0	0	0
06.01.1995	07:30:00	0	0	0	0	0	0
07.01.1995	07:30:00	1.10297199	0	1.056733275	0	1.063958636	0
08.01.1995	07:30:00	0	0	1.168946893	1.063958636	0	4.41075579
09.01.1995	07:30:00	3.916111216	1.776189352	3.226239608	6.695872707	7.393065279	4.311733539
10.01.1995	07:30:00	8.784196996	5.372421101	5.071278749	2.362815693	2.963799086	5.071278749
11.01.1995	07:30:00	7.393065279	2.155499678	4.311733539	2.932014015	3.422939885	3.029963993
12.01.1995	07:30:00	8.888448709	3.1280434	6.0987499	5.005657602	3.916111216	5.402845522
13.01.1995	07:30:00	1.244928994	5.700976678	1.244928994	0	1.10297199	0
14.01.1995	07:30:00	1.168946893	1.168946893	1.063958636	1.063958636	0	0
15.01.1995	07:30:00	0	0	0.617582193	0	0.617582193	0
16.01.1995	07:30:00	0	0	0	0	0	0
17.01.1995	07:30:00	0	0	0	0	0	1.10297199
18.01.1995	07:30:00	5.800393449	4.41075579	1.870050822	3.521425924	5.005657602	5.204201602
19.01.1995	07:30:00	1.68322544	1.501023194	2.73656317	2.541839741	2.932014015	2.541839741
20.01.1995	07:30:00	0.801360808	0	0.983371967	2.362815693	2.162890142	2.262816675
21.01.1995	07:30:00	4.268218851	3.364983343	2.262816675	0.983371967	4.167840892	4.167840892
22.01.1995	07:30:00	15.3009701	6.376130583	6.476491133	5.974668342	8.483254925	8.483254925
23.01.1995	07:30:00	1.07807131	0.890741403	4.067465566	3.06406916	2.663139914	2.562986113
24.01.1995	07:30:00	1.467298455	0.593699457	0.717480261	0.890741403	1.271227227	1.174161619
25.01.1995	07:30:00	6.476491133	7.780984659	6.275767991	4.368598845	4.368598845	5.773925864
26.01.1995	07:30:00	6.376130583	3.264663907	3.06406916	3.766362679	3.766362679	3.264663907
27.01.1995	07:30:00	1.174161619	0.890741403	1.56599767	2.663139914	3.06406916	1.07807131
28.01.1995	07:30:00	4.268218851	0.801360808	2.863551465	1.863710238	2.063050667	2.262816675
29.01.1995	07:30:00	3.565655917	1.56599767	0.593699457	1.36899972	1.07807131	0.617582193
30.01.1995	07:30:00	3.364983343	3.264663907	3.866725628	2.362815693	3.364983343	3.565655917
31.01.1995	07:30:00	0	0	0	0	0	0
01.02.1995	07:30:00	0	2.162890142	0	0	0	0
02.02.1995	07:30:00	2.063050667	2.863551465	1.963316409	0.593699457	2.562986113	1.963316409
03.02.1995	07:30:00	0	0	0	0	0	0
04.02.1995	07:30:00	1.863710238	2.262816675	2.7633302	5.071278749	4.569362904	2.362815693
05.02.1995	07:30:00	0	0	0	0	0	0
06.02.1995	07:30:00	0.890741403	0	0	0	0.593699457	0.643966595
07.02.1995	07:30:00	0	0	0	0	0	0
08.02.1995	07:30:00	11.79270916	9.285727484	12.89547276	16.80409118	18.50738258	11.59218804
09.02.1995	07:30:00	0	0	0	1.10297199	0	0
10.02.1995	07:30:00	1.10297199	1.10297199	1.412593455	1.776189352	3.029963993	1.326834926
11.02.1995	07:30:00	0.890741403	0	0	0.593699457	0.717480261	0
12.02.1995	07:30:00	1.665007307	0	0	0	0	0
13.02.1995	07:30:00	0.643966595	0	0.890741403	0.593699457	0.643966595	0
14.02.1995	07:30:00	1.174161619	0	0.890741403	0	0	0
15.02.1995	07:30:00	3.264663907	2.562986113	2.963799086	4.067465566	4.46898035	3.164358374
16.02.1995	07:30:00	4.067465566	0.593699457	0.617582193	0	0.643966595	0.717480261
17.02.1995	07:30:00	1.665007307	2.7633302	0.593699457	2.462875389	1.36899972	1.56599767
18.02.1995	07:30:00	0	0	0	0.643966595	0.717480261	0.717480261
19.02.1995	07:30:00	0.890741403	0	0	0.593699457	1.07807131	0
20.02.1995	07:30:00	1.271227227	1.467298455	1.467298455	0.890741403	1.174161619	1.863710238
21.02.1995	07:30:00	2.462875389	1.963316409	2.863551465	3.264663907	3.866725628	2.462875389
22.02.1995	07:30:00	0	0	0	0	0	0
23.02.1995	07:30:00	0.643966595	0	0	0	0	0
24.02.1995	07:30:00	7.178955881	6.476491133	4.268218851	2.663139914	4.368598845	7.780984659
25.02.1995	07:30:00	4.46898035	0.801360808	1.963316409	1.174161619	1.07807131	1.174161619
26.02.1995	07:30:00	3.164358374	2.063050667	0.643966595	0.890741403	0.717480261	0.890741403
27.02.1995	07:30:00	0.643966595	0	0.643966595	0.593699457	0	0
28.02.1995	07:30:00	0	0	0	0	0	0
01.03.1995	07:30:00	0	1.07807131	1.271227227	1.665007307	1.56599767	1.467298455
02.03.1995	07:30:00	0	1.467298455	1.467298455	0.983371967	1.467298455	1.56599767
03.03.1995	07:30:00	1.174161619	0.890741403	0.643966595	0.617582193	0.617582193	0.593699457
04.03.1995	07:30:00	0	0	0	0	0	0
05.03.1995	07:30:00	1.963316409	0.643966595	0.643966595	0	0.717480261	0.643966595
06.03.1995	07:30:00	1.863710238	0.801360808	0.643966595	0	0.801360808	0.643966595
07.03.1995	07:30:00	0	0	1.467298455	1.963316409	1.665007307	4.067465566
08.03.1995	07:30:00	0.983371967	0	0	0	0	0
09.03.1995	07:30:00	0	0	0	0.617582193	0	0
10.03.1995	07:30:00	0	0	0	0	0	0
11.03.1995	07:30:00	0	0	0	0	0	0
12.03.1995	07:30:00	0	0	0	0	0	0
13.03.1995	07:30:00	0.593699457	0	0.593699457	0.617582193	0.593699457	0.593699457
14.03.1995	07:30:00	1.326834926	1.056733275	1.168946893	0	1.063958636	1.168946893
15.03.1995	07:30:00	4.113822307	1.063958636	3.324541636	1.063958636	1.96463771	3.521425924
16.03.1995	07:30:00	2.063050667	0.593699457	0.717480261	0.890741403	1.07807131	0.643966595
17.03.1995	07:30:00	6.777560252	3.465314609	4.770129582	0.890741403	0.593699457	5.874298
18.03.1995	07:30:00	3.866725628	1.764261312	3.164358374	2.963799086	3.66600572	3.364983343
19.03.1995	07:30:00	1.271227227	1.36899972	2.863551465	1.56599767	1.467298455	1.863710238
20.03.1995	07:30:00	1.174161619	1.863710238	1.271227227	3.06406916	3.66600572	0.983371967
21.03.1995	07:30:00	3.465314609	4.368598845	4.268218851	1.07807131	1.07807131	4.368598845
22.03.1995	07:30:00	0	0	0	0	0	0
23.03.1995	07:30:00	0	0	0	0	0	0
24.03.1995	07:30:00	0	0	0	0	0	0
25.03.1995	07:30:00	4.569362904	2.462875389	3.364983343	2.262816675	1.665007307	3.164358374
26.03.1995	07:30:00	2.262816675	1.467298455	0.983371967	3.06406916	8.081970187	2.063050667
27.03.1995	07:30:00	14.29876102	8.081970187	11.89296749	8.081970187	4.167840892	11.39166088
28.03.1995	07:30:00	4.212754671	2.73656317	2.155499678	2.155499678	2.639099223	1.96463771
29.03.1995	07:30:00	10.88418252	8.589250895	10.88418252	6.496777219	5.402845522	7.193815703
30.03.1995	07:30:00	0	0	0	0	1.10297199	0
31.03.1995	07:30:00	6.777560252	6.476491133	3.866725628	4.669746101	5.573176532	5.673552013
01.04.1995	07:30:00	6.877912382	7.379640756	6.275767991	7.981643791	7.881315286	8.784196996
02.04.1995	07:30:00	0	0	0	0	0	0
03.04.1995	07:30:00	0	0	0	0	0	0
04.04.1995	07:30:00	0	0	0	0	0	0
05.04.1995	07:30:00	0	0	0.643966595	0	0.593699457	0
06.04.1995	07:30:00	2.7633302	2.362815693	3.766362679	1.467298455	3.364983343	0.617582193
07.04.1995	07:30:00	1.07807131	1.764261312	0.890741403	0.983371967	1.07807131	1.56599767
08.04.1995	07:30:00	0.643966595	0	0	0.801360808	0.643966595	0
09.04.1995	07:30:00	3.364983343	3.66600572	3.364983343	3.465314609	3.565655917	5.773925864
10.04.1995	07:30:00	2.963799086	2.362815693	2.863551465	2.963799086	3.264663907	3.465314609
11.04.1995	07:30:00	5.773925864	3.866725628	4.067465566	6.275767991	7.780984659	6.576849609
12.04.1995	07:30:00	4.067465566	4.870513031	1.36899972	3.06406916	0.983371967	1.963316409
13.04.1995	07:30:00	0.717480261	0.643966595	0.593699457	0	0.617582193	0
14.04.1995	07:30:00	2.262816675	0	0.617582193	0	0.617582193	0
15.04.1995	07:30:00	4.167840892	2.262816675	4.970896169	1.764261312	1.863710238	2.063050667
16.04.1995	07:30:00	3.465314609	3.766362679	2.262816675	5.171660555	7.780984659	2.7633302
17.04.1995	07:30:00	8.382936839	12.7952284	16.10266184	17.30508476	15.3009701	18.00643953
18.04.1995	07:30:00	10.2886477	9.285727484	8.382936839	5.472799523	7.078610204	8.483254925
19.04.1995	07:30:00	15.3009701	14.29876102	11.49192523	11.89296749	11.291395	12.99571579
20.04.1995	07:30:00	0.643966595	0	0.617582193	0	0	0
21.04.1995	07:30:00	0	0	0	0	0	0
22.04.1995	07:30:00	0	0	0	0	0	0
23.04.1995	07:30:00	0	0	0	0	0	0
24.04.1995	07:30:00	0.593699457	0.617582193	0.593699457	0	0	1.467298455
25.04.1995	07:30:00	1.07807131	0.593699457	0.801360808	0.593699457	1.271227227	0
26.04.1995	07:30:00	3.364983343	5.372421101	7.178955881	7.981643791	9.386027791	6.075036824
27.04.1995	07:30:00	0.643966595	1.863710238	2.562986113	3.465314609	3.866725628	2.162890142
28.04.1995	07:30:00	0.593699457	0	0	0	0	0
29.04.1995	07:30:00	0.801360808	0	0.643966595	0	0	0
30.04.1995	07:30:00	8.683884987	5.773925864	5.673552013	2.663139914	2.462875389	6.376130583
01.05.1995	07:30:00	0	0	0	0	0	0
02.05.1995	07:30:00	0	0	0	0	0	0
03.05.1995	07:30:00	0	0	0	0	0	0
04.05.1995	07:30:00	0	0	0	0	0	0
05.05.1995	07:30:00	0	0	0	0	0	0
06.05.1995	07:30:00	0	0	0	0	0	0
07.05.1995	07:30:00	0.978039534	0	0	1.171551584	0.667815292	0
08.05.1995	07:30:00	4.910676993	0	0.88522541	12.56413123	10.95570367	0
09.05.1995	07:30:00	4.708576084	2.886831572	2.5827505	3.595913155	4.506416436	3.79836271
10.05.1995	07:30:00	7.93663072	1.873556461	1.370023563	1.370023563	1.470178465	1.67148603
11.05.1995	07:30:00	0	0	0	0	0	0
12.05.1995	07:30:00	8.037354819	11.45844432	10.5534337	7.634413821	7.93663072	9.748667619
13.05.1995	07:30:00	20.4955392	20.69618275	21.49870205	23.00320518	22.20083781	22.7023263
14.05.1995	07:30:00	0.667815292	0	0.720722958	0	0	0
15.05.1995	07:30:00	0	0	0	0	0	0
16.05.1995	07:30:00	0.978039534	0.88522541	1.073877368	1.270398748	0.88522541	0.720722958
17.05.1995	07:30:00	9.648049089	5.516651353	5.415688102	5.819468286	5.617602284	5.314712248
18.05.1995	07:30:00	16.88287021	14.97517817	12.9660932	14.27212604	16.98325342	12.66462673
19.05.1995	07:30:00	0.720722958	0	0	0	0.88522541	0
20.05.1995	07:30:00	0	0	0	0	0	0
21.05.1995	07:30:00	0	0	0	0	0	0
22.05.1995	07:30:00	0	0	0	0	0	0
23.05.1995	07:30:00	0	0	0	0	0	0
24.05.1995	07:30:00	0	0	0	0	0	0
25.05.1995	07:30:00	0	0	0	0	0	0
26.05.1995	07:30:00	0.978039534	0	0.720722958	0.692979055	0.720722958	0.797750995
27.05.1995	07:30:00	1.073877368	1.873556461	0.88522541	0.88522541	0.978039534	0.88522541
28.05.1995	07:30:00	0	0	0	0	0	0
29.05.1995	07:30:00	4.101911613	5.920383891	1.171551584	4.910676993	3.595913155	1.073877368
30.05.1995	07:30:00	5.920383891	10.35227137	16.28052767	18.6894783	24.40717359	11.76004016
31.05.1995	07:30:00	4.101911613	9.949888986	22.10053647	10.65400792	14.37256998	15.57769607
01.06.1995	07:30:00	26.61300863	29.01889012	27.31477277	25.51014862	26.61300863	26.71326323
02.06.1995	07:30:00	5.718541172	12.16211461	8.440180686	12.86560767	9.849280888	14.07122993
03.06.1995	07:30:00	0.797750995	0	0	0	0	3.190814944
04.06.1995	07:30:00	1.370023563	1.570702139	3.190814944	2.278658685	3.393396622	0
05.06.1995	07:30:00	0.88522541	0	2.380015014	5.314712248	1.370023563	2.278658685
06.06.1995	07:30:00	5.112721579	3.089500974	3.899562299	0.720722958	0.978039534	3.697146341
07.06.1995	07:30:00	1.873556461	3.190814944	2.684117799	1.67148603	1.974751907	2.785479159
08.06.1995	07:30:00	0.88522541	1.171551584	1.171551584	0	1.67148603	0
09.06.1995	07:30:00	0.720722958	2.177321018	1.270398748	2.886831572	2.076013625	2.177321018
10.06.1995	07:30:00	8.842900014	1.370023563	4.203061693	13.76986468	6.828146858	3.190814944
11.06.1995	07:30:00	4.607503752	3.393396622	2.988172753	2.278658685	16.58170834	0
12.06.1995	07:30:00	3.292113718	2.684117799	1.67148603	1.873556461	2.5827505	4.910676993
13.06.1995	07:30:00	0.720722958	0.667815292	0.720722958	1.270398748	1.171551584	0
14.06.1995	07:30:00	12.66462673	8.238781584	30.92323698	32.72713331	21.59901098	7.634413821
15.06.1995	07:30:00	1.470178465	0.720722958	7.43289719	7.231348087	7.231348087	2.278658685
16.06.1995	07:30:00	1.370023563	0.692979055	1.67148603	4.506416436	0.88522541	2.481381192
17.06.1995	07:30:00	6.928960503	11.2573605	9.446795882	10.25168311	11.96108482	9.949888986
18.06.1995	07:30:00	0.720722958	0.667815292	0.692979055	0.692979055	0	0.667815292
19.06.1995	07:30:00	0	0	0	0	0	0.692979055
20.06.1995	07:30:00	0	0	0	0	0.667815292	0
21.06.1995	07:30:00	25.81093964	16.98325342	6.32393628	6.424798079	5.920383891	8.339484526
22.06.1995	07:30:00	2.988172753	1.873556461	1.370023563	2.278658685	3.697146341	1.67148603
23.06.1995	07:30:00	2.380015014	2.076013625	2.5827505	1.570702139	3.393396622	2.5827505
24.06.1995	07:30:00	1.873556461	2.5827505	2.684117799	2.785479159	6.424798079	2.684117799
25.06.1995	07:30:00	3.190814944	3.393396622	3.292113718	2.785479159	0.978039534	3.190814944
26.06.1995	07:30:00	0.797750995	0	0	0.692979055	0.667815292	0
27.06.1995	07:30:00	0	0	0	0	0	0
28.06.1995	07:30:00	0	0	0	0	0	0
29.06.1995	07:30:00	0	0	0	0	0	0
30.06.1995	07:30:00	0	0	0	0	0	0
01.07.1995	07:30:00	0	0	0	0	0	0
02.07.1995	07:30:00	6.223064198	16.58170834	13.97077769	17.48513991	13.46847326	15.67810739
03.07.1995	07:30:00	3.79836271	4.910676993	2.380015014	0.797750995	3.292113718	1.073877368
04.07.1995	07:30:00	1.570702139	0	2.886831572	0.797750995	1.073877368	0
05.07.1995	07:30:00	0	0	0	0	0	0
06.07.1995	07:30:00	0	0	0	0	0	0
07.07.1995	07:30:00	0	0	0	0	0	0
08.07.1995	07:30:00	0	0	0	0	0	0
09.07.1995	07:30:00	0	0	0	0	0	0
10.07.1995	07:30:00	0	0	0	0	0	0
11.07.1995	07:30:00	0	0	0	0	0	0
12.07.1995	07:30:00	0.720722958	0	0	0	0	0
13.07.1995	07:30:00	1.171551584	0	2.684117799	0.692979055	0.720722958	3.494663197
14.07.1995	07:30:00	32.52671031	27.01402184	10.050492	5.011706175	4.101911613	15.07560392
15.07.1995	07:30:00	2.380015014	3.190814944	2.5827505	2.076013625	1.470178465	3.292113718
16.07.1995	07:30:00	3.292113718	3.595913155	1.370023563	1.470178465	1.073877368	3.089500974
17.07.1995	07:30:00	5.415688102	3.899562299	1.974751907	0	0.978039534	2.278658685
18.07.1995	07:30:00	3.595913155	10.95570367	2.481381192	6.32393628	5.819468286	0
19.07.1995	07:30:00	0	0	0	0	0	0
20.07.1995	07:30:00	0	0	0	0	0	0
21.07.1995	07:30:00	0	0	0	0	0	0
22.07.1995	07:30:00	43.54701642	33.62900767	24.30689709	22.90291338	22.40143682	30.1214376
23.07.1995	07:30:00	0	0	0	0	0	0
24.07.1995	07:30:00	0	0	0	0	0	0
25.07.1995	07:30:00	0	0	0	0	0	0
26.07.1995	07:30:00	0	0	0	0	0	0
27.07.1995	07:30:00	5.011706175	24.50744905	5.213723505	7.93663072	9.547425208	6.525649819
28.07.1995	07:30:00	16.88287021	19.59257133	21.29808027	26.1117223	23.50464709	21.89993006
29.07.1995	07:30:00	0	0	0	0	0	0
30.07.1995	07:30:00	0	0	0	0	0	0
31.07.1995	07:30:00	0	0	0	0	0	0
01.08.1995	07:30:00	0	0	0	0	0	0
02.08.1995	07:30:00	0	0	0	0	0	0
03.08.1995	07:30:00	0	0	0	0	0	0
04.08.1995	07:30:00	0	0	0	0	0	0
05.08.1995	07:30:00	0	0	0	0	0	0
06.08.1995	07:30:00	0	0	0	0	0	0
07.08.1995	07:30:00	0	0	0	0	0	0
08.08.1995	07:30:00	0	0	0	0	0	0
09.08.1995	07:30:00	0	0	0	0	0	0
10.08.1995	07:30:00	0	0	0	0	0	0
11.08.1995	07:30:00	0	0	0	0	0	0
12.08.1995	07:30:00	0	0	0	0	0	0
13.08.1995	07:30:00	7.130560929	1.171551584	1.974751907	22.00023389	7.634413821	0.797750995
14.08.1995	07:30:00	16.98325342	25.00881115	26.71326323	13.87032262	10.95570367	26.71326323
15.08.1995	07:30:00	0	0	0.667815292	0	0	1.171551584
16.08.1995	07:30:00	1.873556461	0.978039534	1.370023563	0.978039534	0	0
17.08.1995	07:30:00	0	0	0	0	0	0
18.08.1995	07:30:00	0	0	0	0	0	0
19.08.1995	07:30:00	2.481381192	2.785479159	0	0	0.667815292	0
20.08.1995	07:30:00	0	0	0	0	0	0.978039534
21.08.1995	07:30:00	0	0	0	0	0	0
22.08.1995	07:30:00	0	0	0	0	0	0
23.08.1995	07:30:00	0	0	0	0	0	0
24.08.1995	07:30:00	1.974751907	2.886831572	1.270398748	6.928960503	6.021288245	2.988172753
25.08.1995	07:30:00	0	1.772455131	1.570702139	4.304195684	4.80963373	1.171551584
26.08.1995	07:30:00	7.735160371	5.920383891	5.011706175	4.405313841	4.101911613	5.213723505
27.08.1995	07:30:00	10.35227137	11.96108482	8.138071727	8.842900014	9.849280888	6.727323998
28.08.1995	07:30:00	2.380015014	6.928960503	5.415688102	5.415688102	7.43289719	7.130560929
29.08.1995	07:30:00	9.245520507	6.424798079	9.648049089	4.405313841	4.203061693	19.09086912
30.08.1995	07:30:00	7.533659481	8.641553166	7.634413821	1.570702139	5.011706175	6.223064198
31.08.1995	07:30:00	33.52880171	33.92962213	29.72052131	31.72499389	37.73699717	30.22166491
01.09.1995	07:30:00	18.99052388	18.99052388	22.30113792	31.32412062	29.5200589	26.41249678
02.09.1995	07:30:00	0	0.667815292	0	0	0	0
03.09.1995	07:30:00	3.899562299	0.720722958	0.692979055	1.974751907	1.974751907	0.692979055
04.09.1995	07:30:00	0	0	0	0.692979055	0.692979055	0
05.09.1995	07:30:00	0	0	0	0	0	0
06.09.1995	07:30:00	0	0	2.278658685	0.88522541	1.171551584	1.370023563
07.09.1995	07:30:00	1.570702139	1.772455131	1.270398748	2.886831572	2.684117799	2.177321018
08.09.1995	07:30:00	0.978039534	0	0	1.171551584	1.073877368	0
09.09.1995	07:30:00	0.667815292	0	0	0	0	0
10.09.1995	07:30:00	0.667815292	1.171551584	0	0	0	0
11.09.1995	07:30:00	2.5827505	0	0	0.692979055	0.692979055	0
12.09.1995	07:30:00	0	1.073877368	1.772455131	0	0	1.873556461
13.09.1995	07:30:00	4.910676993	7.231348087	3.595913155	1.470178465	1.873556461	5.314712248
14.09.1995	07:30:00	1.073877368	0	0.720722958	0.667815292	0.667815292	0.667815292
15.09.1995	07:30:00	0	0	0	0	0	0
16.09.1995	07:30:00	0	0	0	0	0	0
17.09.1995	07:30:00	1.873556461	0	0	0	0	0
18.09.1995	07:30:00	0	0	0	0	0	0
19.09.1995	07:30:00	13.56894004	16.88287021	14.27212604	13.56894004	12.9660932	16.28052767
20.09.1995	07:30:00	20.79650243	16.88287021	15.57769607	18.48877286	15.27644801	16.68209769
21.09.1995	07:30:00	1.873556461	1.974751907	1.171551584	0.692979055	0.667815292	1.772455131
22.09.1995	07:30:00	0.797750995	0	0	0.667815292	0.692979055	0
23.09.1995	07:30:00	0	0	0	0	0	0
24.09.1995	07:30:00	2.380015014	0.88522541	0.667815292	0	0	0.667815292
25.09.1995	07:30:00	0	0	0	0	0	0
26.09.1995	07:30:00	6.32393628	7.835899286	6.62649172	5.819468286	6.223064198	7.332126781
27.09.1995	07:30:00	11.15681244	14.67388577	15.37686641	12.26262405	12.06160155	15.77851639
28.09.1995	07:30:00	0.720722958	1.073877368	2.886831572	0.797750995	0.978039534	2.278658685
29.09.1995	07:30:00	6.424798079	0	3.292113718	2.988172753	2.380015014	1.470178465
30.09.1995	07:30:00	9.648049089	7.634413821	9.648049089	13.66940383	13.06657551	8.842900014
01.10.1995	07:30:00	1.570702139	2.481381192	1.370023563	1.873556461	1.974751907	1.772455131
02.10.1995	07:30:00	0	0	0.667815292	0	0	0
03.10.1995	07:30:00	1.270398748	1.470178465	0.797750995	0.720722958	0.692979055	1.270398748
04.10.1995	07:30:00	0	0	0	0	0	0
05.10.1995	07:30:00	0	0	0	0	0	0
06.10.1995	07:30:00	0	0	0	0	0	0
07.10.1995	07:30:00	0	0	0	0	0	0
08.10.1995	07:30:00	0	0	0	0	0	0
09.10.1995	07:30:00	0	0	0	0	0	0
10.10.1995	07:30:00	0	0	0	0	0	0
11.10.1995	07:30:00	0	0	0	0	0	2.278658685
12.10.1995	07:30:00	0	0	0	0	0	0
13.10.1995	07:30:00	0.720722958	0	0	0	0	2.278658685
14.10.1995	07:30:00	0	0	0	0	0	0
15.10.1995	07:30:00	0	0	0	0	0	0
16.10.1995	07:30:00	0	0	0	0	0	0
17.10.1995	07:30:00	0	0	0	0	0	0
18.10.1995	07:30:00	1.873556461	2.177321018	1.570702139	1.270398748	1.370023563	0
19.10.1995	07:30:00	0	0	0	0	0	0
20.10.1995	07:30:00	4.506416436	2.5827505	2.278658685	1.370023563	1.873556461	0
21.10.1995	07:30:00	0	0	0	0	0	0
22.10.1995	07:30:00	0	0	0	0	0	0
23.10.1995	07:30:00	0	0	0	0	0	0
24.10.1995	07:30:00	0	0	0	0	0	0
25.10.1995	07:30:00	0	0.88522541	0	0	0.667815292	0.797750995
26.10.1995	07:30:00	0	0	0	0	0	0
27.10.1995	07:30:00	0.88522541	3.393396622	1.270398748	0.692979055	0.667815292	2.177321018
28.10.1995	07:30:00	5.112721579	9.044222165	16.28052767	27.01402184	23.60493212	12.26262405
29.10.1995	07:30:00	1.370023563	1.570702139	1.570702139	2.380015014	1.171551584	2.684117799
30.10.1995	07:30:00	1.073877368	0.88522541	0.978039534	0.88522541	1.470178465	0.667815292
31.10.1995	07:30:00	0.720722958	0	0	0	0.667815292	0
01.11.1995	07:30:00	9.285727484	9.085121132	8.583570969	7.981643791	8.784196996	9.88750135
02.11.1995	07:30:00	7.981643791	7.279299398	8.382936839	7.780984659	7.680651901	11.39166088
03.11.1995	07:30:00	16.30307492	10.2886477	20.61113871	14.59943529	14.09830579	17.10468999
04.11.1995	07:30:00	6.795438925	5.601579092	6.695872707	4.608919348	3.817340512	3.226239608
05.11.1995	07:30:00	0	0	0	0	0	0
06.11.1995	07:30:00	5.402845522	6.0987499	5.005657602	4.708055705	5.601579092	4.807225497
07.11.1995	07:30:00	3.866725628	3.766362679	4.368598845	3.164358374	2.362815693	5.071278749
08.11.1995	07:30:00	1.764261312	1.271227227	1.07807131	1.36899972	0	1.36899972
09.11.1995	07:30:00	0.643966595	0	0.801360808	0.717480261	1.174161619	0
10.11.1995	07:30:00	0	0	0	0.617582193	0	0
11.11.1995	07:30:00	0	0	0	0	0	0
12.11.1995	07:30:00	0	0	0	0	0	0
13.11.1995	07:30:00	0	0	0	0	0	0
14.11.1995	07:30:00	0.643966595	0	0	0.593699457	0.593699457	0
15.11.1995	07:30:00	5.071278749	3.766362679	2.963799086	2.663139914	2.863551465	3.06406916
16.11.1995	07:30:00	2.162890142	1.271227227	0.983371967	1.963316409	3.364983343	1.665007307
17.11.1995	07:30:00	11.291395	11.49192523	11.09085854	11.291395	11.79270916	10.38892992
18.11.1995	07:30:00	1.326834926	1.056733275	1.501023194	1.244928994	1.244928994	1.063958636
19.11.1995	07:30:00	5.573176532	1.467298455	7.881315286	7.780984659	4.970896169	2.362815693
