# abc model output
# 
time	simRunoff	obsRunoff
1990-11-04 07:30	1.7198876378791021	1.66
1990-11-05 07:30	2.2078187001775254	1.46
1990-11-06 07:30	2.5924622449548185	1.46
1990-11-07 07:30	1.9868422691544472	1.4
1990-11-08 07:30	2.4176821531106922	1.2
1990-11-09 07:30	1.728552774164369	1.26
1990-11-10 07:30	2.104423473206302	1.4
1990-11-11 07:30	1.503840913523001	1.46
1990-11-12 07:30	1.9774884216894828	1.6
1990-11-13 07:30	1.4893015947650108	1.66
1990-11-14 07:30	1.7214549268698498	1.79
1990-11-15 07:30	1.4579323874455596	2.13
1990-11-16 07:30	1.9708657863767696	2.13
1990-11-17 07:30	1.3089611770776368	2.66
1990-11-18 07:30	2.0068932341477894	5.38
1990-11-19 07:30	2.4725962240575443	5.38
1990-11-20 07:30	2.5649971137085767	6.05
1990-11-21 07:30	2.8515987149300637	10.63
1990-11-22 07:30	3.2975474889264618	7.71
1990-11-23 07:30	2.4808908819891555	5.72
1990-11-24 07:30	3.2583463153660217	4.79
1990-11-25 07:30	2.640935067330566	4.32
1990-11-26 07:30	2.834761294368439	3.72
1990-11-27 07:30	2.2996935085775916	3.19
1990-11-28 07:30	2.466242326100542	2.79
1990-11-29 07:30	2.0423333524625047	2.53
1990-11-30 07:30	2.214790823707472	2.26
1990-12-01 07:30	2.2354700166423793	1.99
1990-12-02 07:30	2.1151080166255003	1.79
1990-12-03 07:30	2.0067389144788703	1.66
1990-12-04 07:30	1.9935439744641854	1.6
1990-12-05 07:30	1.8524628555966172	1.6
1990-12-06 07:30	2.2569832577838413	1.46
1990-12-07 07:30	1.615802684369057	1.4
1990-12-08 07:30	1.963575434271942	1.4
1990-12-09 07:30	1.4057483354010796	1.26
1990-12-10 07:30	1.7083106278165896	1.2
1990-12-11 07:30	1.2230010517989391	1.2
1990-12-12 07:30	1.872590246200433	1.2
1990-12-13 07:30	1.624050915065077	1.0
1990-12-14 07:30	2.402393514194377	1.0
1990-12-15 07:30	1.5138042961066172	1.0
1990-12-16 07:30	2.283002357349108	0.93
1990-12-17 07:30	1.3721297376127568	0.93
1990-12-18 07:30	2.1593720508937237	0.8
1990-12-19 07:30	1.2109128717230986	0.8
1990-12-20 07:30	1.8791736842775395	0.8
1990-12-21 07:30	1.232894198399096	0.8
1990-12-22 07:30	2.4762411053214595	0.8
1990-12-23 07:30	1.2540979526072136	0.8
1990-12-24 07:30	2.2489697616296698	0.93
1990-12-25 07:30	1.1077052187682757	0.93
1990-12-26 07:30	1.9659636926178128	0.93
1990-12-27 07:30	1.0354635403283998	0.93
1990-12-28 07:30	2.3468684125774972	0.93
1990-12-29 07:30	1.2435332800857077	1.2
1990-12-30 07:30	2.1556555189424227	3.39
1990-12-31 07:30	1.8249539536745658	3.72
1991-01-01 07:30	1.8759403014799079	3.92
1991-01-02 07:30	1.7905099396968724	3.92
1991-01-03 07:30	2.04494806228752	7.24
1991-01-04 07:30	2.284703647536279	19.34
1991-01-05 07:30	3.003184814190142	20.14
1991-01-06 07:30	2.886252173356563	13.96
1991-01-07 07:30	3.0006907883454237	9.44
1991-01-08 07:30	2.66547939082021	7.24
1991-01-09 07:30	2.822240985860519	7.24
1991-01-10 07:30	2.403727070013583	8.24
1991-01-11 07:30	2.8198696576986517	11.83
1991-01-12 07:30	2.6752025509118167	12.49
1991-01-13 07:30	2.7918066021978265	10.63
1991-01-14 07:30	2.388786219293281	8.84
1991-01-15 07:30	2.4787917439121094	7.24
1991-01-16 07:30	2.0782440107851543	6.45
1991-01-17 07:30	2.156548817203535	5.72
1991-01-18 07:30	1.8080722893830845	5.05
1991-01-19 07:30	1.8761974709670755	4.32
1991-01-20 07:30	1.5730228917632836	3.72
1991-01-21 07:30	1.6322917997413555	3.39
1991-01-22 07:30	1.4688899158340567	2.92
1991-01-23 07:30	1.4908138657749792	2.66
1991-01-24 07:30	1.2779342267756293	2.53
1991-01-25 07:30	1.297008063224232	2.39
1991-01-26 07:30	1.1138827772947975	2.26
1991-01-27 07:30	1.1294370150050816	1.99
1991-01-28 07:30	0.9690780162464738	1.93
1991-01-29 07:30	0.984170203054421	1.93
1991-01-30 07:30	0.8430978741344322	1.66
1991-01-31 07:30	0.8567480766573462	1.6
1991-02-01 07:30	0.7334951504969559	1.46
1991-02-02 07:30	0.7453708266918913	1.26
1991-02-03 07:30	0.6381407809323517	1.26
1991-02-04 07:30	0.6484726192219454	1.26
1991-02-05 07:30	0.555182479411146	1.26
1991-02-06 07:30	0.5782111787230925	1.2
1991-02-07 07:30	0.6332887570876969	1.2
1991-02-08 07:30	0.6039237254890905	1.2
1991-02-09 07:30	0.6164812186662965	1.2
1991-02-10 07:30	0.6184936411755088	1.2
1991-02-11 07:30	0.7796986602396778	1.06
1991-02-12 07:30	0.9213294678226926	1.0
1991-02-13 07:30	0.8312178344085197	1.0
1991-02-14 07:30	0.9533966370057426	1.0
1991-02-15 07:30	0.9358395159354123	1.0
1991-02-16 07:30	1.1055750741949961	1.0
1991-02-17 07:30	1.8541803788638085	1.0
1991-02-18 07:30	1.1417703145496465	1.0
1991-02-19 07:30	1.6162569296115132	0.8
1991-02-20 07:30	0.9933401736581925	0.8
1991-02-21 07:30	1.4061435287620165	0.8
1991-02-22 07:30	0.8642059510826274	0.8
1991-02-23 07:30	1.2233448700229546	0.8
1991-02-24 07:30	0.897459177441886	0.8
1991-02-25 07:30	1.1948300369199705	0.8
1991-02-26 07:30	0.7818294843744408	0.8
1991-02-27 07:30	1.0395021321203741	0.8
1991-02-28 07:30	0.6801916514057634	0.8
1991-03-01 07:30	0.9048868549447255	0.73
1991-03-02 07:30	0.5917667367230142	0.73
1991-03-03 07:30	0.7872515638019113	0.73
1991-03-04 07:30	0.6302770609490224	0.73
1991-03-05 07:30	0.6875088605076627	0.73
1991-03-06 07:30	0.5483410430256495	0.8
1991-03-07 07:30	0.6246527086416666	0.93
1991-03-08 07:30	0.483296707432315	0.93
1991-03-09 07:30	0.5434478565182499	0.93
1991-03-10 07:30	0.42046813546611406	1.2
1991-03-11 07:30	0.6173596351708773	1.4
1991-03-12 07:30	0.36580727785551925	1.4
1991-03-13 07:30	0.5391828825986633	1.4
1991-03-14 07:30	0.31825233173430173	1.46
1991-03-15 07:30	0.4690891078608371	1.46
1991-03-16 07:30	0.2768795286088425	1.46
1991-03-17 07:30	0.4954675238389283	1.6
1991-03-18 07:30	0.24088518988969299	1.66
1991-03-19 07:30	0.43105674573986763	2.13
1991-03-20 07:30	0.2095701152040329	4.32
1991-03-21 07:30	1.7166193687936848	4.32
1991-03-22 07:30	0.5068060002275088	4.32
1991-03-23 07:30	1.9286988508505059	4.32
1991-03-24 07:30	0.4627612201979326	3.92
1991-03-25 07:30	1.6779680002399402	3.52
1991-03-26 07:30	0.48892226157220137	3.06
1991-03-27 07:30	1.472832160208748	2.66
1991-03-28 07:30	0.4253623675678152	2.39
1991-03-29 07:30	1.2813639793816107	2.26
1991-03-30 07:30	0.3851452597839992	2.13
1991-03-31 07:30	1.1366266620620011	1.93
1991-04-01 07:30	0.33507637601207935	1.79
1991-04-02 07:30	0.9888651959939411	1.79
1991-04-03 07:30	0.5052364471305091	1.66
1991-04-04 07:30	0.8613527205147288	1.66
1991-04-05 07:30	0.43955570900354285	1.6
1991-04-06 07:30	0.771216866847814	1.46
1991-04-07 07:30	0.3824134668330823	1.4
1991-04-08 07:30	0.6709586741575981	1.26
1991-04-09 07:30	0.5230197161447817	1.26
1991-04-10 07:30	0.8270940465171104	1.26
1991-04-11 07:30	0.45606715304596	1.06
1991-04-12 07:30	0.719571820469886	1.06
1991-04-13 07:30	0.39677842314998524	1.06
1991-04-14 07:30	0.6260274838088008	1.06
1991-04-15 07:30	0.3451972281404872	1.0
1991-04-16 07:30	0.5446439109136567	1.0
1991-04-17 07:30	0.30032158848222384	1.0
1991-04-18 07:30	0.5315602024948815	1.0
1991-04-19 07:30	0.7849197819795348	1.0
1991-04-20 07:30	0.5742573761705468	1.0
1991-04-21 07:30	0.8466802103221953	1.0
1991-04-22 07:30	0.7330839172683757	1.0
1991-04-23 07:30	0.78861178298031	1.0
1991-04-24 07:30	1.2051030080234868	1.0
1991-04-25 07:30	0.8082922511928696	1.0
1991-04-26 07:30	1.2600796169804334	1.0
1991-04-27 07:30	0.7874542585377966	1.0
1991-04-28 07:30	1.096789266772977	1.0
1991-04-29 07:30	0.685085204927883	1.0
1991-04-30 07:30	1.25736666209249	1.0
1991-05-01 07:30	0.6173441282872582	1.99
1991-05-02 07:30	2.388708996020466	1.79
1991-05-03 07:30	0.6993293916099146	1.66
1991-05-04 07:30	2.1426568265378054	1.6
1991-05-05 07:30	0.6094565707006258	1.6
1991-05-06 07:30	1.8838714390878906	1.46
1991-05-07 07:30	0.5453072165095443	1.46
1991-05-08 07:30	1.6909681520064648	1.4
1991-05-09 07:30	0.49105727836330354	1.4
1991-05-10 07:30	1.4711422922456245	1.4
1991-05-11 07:30	0.42721983217607407	1.4
1991-05-12 07:30	1.3714137942536935	1.4
1991-05-13 07:30	0.6264812539931846	1.26
1991-05-14 07:30	1.1957300010007132	1.2
1991-05-15 07:30	0.6765986909740704	1.2
1991-05-16 07:30	1.4822851008706206	1.2
1991-05-17 07:30	1.1492008611474414	1.06
1991-05-18 07:30	1.3036280377574399	1.0
1991-05-19 07:30	1.009164749198274	1.0
1991-05-20 07:30	1.1487163928489728	1.0
1991-05-21 07:30	0.8779733318024983	1.0
1991-05-22 07:30	1.0201832617786062	1.0
1991-05-23 07:30	0.8007567986681735	1.0
1991-05-24 07:30	0.8875594377473874	1.0
1991-05-25 07:30	0.787138414841311	1.0
1991-05-26 07:30	0.8194967108402271	1.0
1991-05-27 07:30	1.1122504209119406	1.0
1991-05-28 07:30	0.7535221384309976	0.93
1991-05-29 07:30	0.9676578661933883	0.93
1991-05-30 07:30	0.6555642604349678	0.93
1991-05-31 07:30	0.8798223435882478	0.93
1991-06-01 07:30	0.5703409065784221	0.93
1991-06-02 07:30	0.7654454389217757	0.93
1991-06-03 07:30	0.4961965887232272	0.8
1991-06-04 07:30	0.6685375318619448	0.8
1991-06-05 07:30	0.5642910321892076	0.8
