# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
1994-08-06 07:30	0.0	1.1236049209817292E-7	9.784440293531464E-10	1.633869814770004E-9	20.036095317552792	5.88015249984137E-4	9.839909015008056E-7	0.007072058748279335	0.3465280369291049	0.0	3.247186678803968E-10	2.4036507590112563E-11	0.0	0.0	3.729195014888733E-17
1994-08-07 07:30	0.0	9.004121065628392E-8	9.284826374844838E-10	1.4706624363584148E-9	16.109407467422205	5.91240838592045E-4	9.811517733778988E-7	0.007072058731325413	0.34652803695752227	1.3344217705415358E-6	2.843447997802264E-10	2.0310216780604668E-11	0.0	0.0	3.271219689785661E-17
1994-08-08 07:30	0.0	7.179118021777617E-8	8.78044926732719E-10	1.3294340946506313E-9	12.895607598122258	5.955317588697128E-4	9.784557784589194E-7	0.007072058714911003	0.3465280369859316	2.3633730750792556E-6	2.502827070385197E-10	9.619859780104328E-11	0.0	0.0	2.921494803103205E-17
1994-08-09 07:30	0.0	5.662019492394858E-8	8.217715814826932E-10	1.1982673432018978E-9	10.219123602362837	5.97441959004783E-4	9.75926679873745E-7	0.007072058697822481	0.34652803701433343	0.0	2.2105057680172612E-10	1.5039968252736598E-11	0.0	0.0	2.6615712571288658E-17
1994-08-10 07:30	0.0	4.647331466439963E-8	8.060067485894915E-10	1.1405220819316535E-9	8.438035338653291	6.098880999927154E-4	9.734400007873384E-7	0.007072058683359014	0.34652803704272295	1.0543324922207369E-5	9.508141259878807E-10	1.9665456380228797E-7	0.0	0.0	2.3811726732347296E-17
1994-08-11 07:30	0.0	3.6231660484881444E-8	7.423527490088768E-10	1.0286338840278353E-9	6.622650058276251	6.151076707687099E-4	9.710102829622944E-7	0.007072058669078648	0.346528037071108	3.158795430208872E-6	1.2089463836820477E-9	1.4492646787867914E-7	0.0	7.508761104531836E-10	2.1822255431165157E-17
1994-08-12 07:30	0.0	2.850329105105485E-8	6.722093156549484E-10	9.196597207803158E-10	5.244627120021738	6.202544173738087E-4	9.687003038347858E-7	0.007072058655032435	0.34652803709948526	3.0784286351976478E-6	2.9471061955511975E-9	2.0867461420198118E-7	0.0	6.695531373830005E-10	1.970654905024626E-17
1994-08-13 07:30	0.0	2.2519769012442128E-8	5.981902271779739E-10	8.13754712434724E-10	4.170534918460934	6.225072296301934E-4	9.664949367119412E-7	0.007072058640382014	0.34652803712785546	0.0	1.342664160774696E-9	3.290064574059147E-8	0.0	0.0	1.7549898842241416E-17
1994-08-14 07:30	0.0	1.81630195571791E-8	5.273065548446681E-10	7.177047521810619E-10	3.3822011486471055	6.24779253712099E-4	9.644086320584588E-7	0.007072058625126882	0.3465280371562175	3.805033477724384E-8	6.242747575273566E-10	5.97794674116995E-9	0.0	0.0	1.5585147361454605E-17
1994-08-15 07:30	0.0	1.5040954486330863E-8	4.6084887147636586E-10	6.313799487530915E-10	2.811499605115567	6.269598142520377E-4	9.623723831319438E-7	0.007072058609080122	0.3465280371845727	0.0	3.4207450294872924E-10	1.0495435062082562E-9	0.0	0.0	1.4062023035720858E-17
1994-08-16 07:30	0.0	1.282090711682602E-8	3.9986303074072835E-10	5.551077932368938E-10	2.4006964189727116	6.290701199019421E-4	9.60291484174412E-7	0.007072058592270998	0.34652803721292014	0.0	2.2636555021970286E-10	1.887634315823011E-10	0.0	0.0	1.2888601479174098E-17
