# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1990-03-09 07:30	11.991759950871064	91.55278876275432	2.3310676070109396E-27	1.0921838003627158	125.90865171493695
1990-03-10 07:30	11.991759950871064	53.107117366112746	1.1655338035054698E-27	0.5460919001813579	178.7195333488242
1990-03-11 07:30	11.991759950871064	35.34301864203242	5.827669017527349E-28	0.27304595009067895	166.90903354599553
1990-03-12 07:30	11.991759950871064	31.98324291999168	2.9138345087636745E-28	0.13652297504533947	155.6446038175663
1990-03-13 07:30	11.991759950871064	25.295006611315543	1.4569172543818372E-28	0.06826148752266974	160.37804150625075
1990-03-14 07:30	11.991759950871064	27.495964347191904	7.284586271909186E-29	0.03413074376133487	181.11385435905885
1990-03-15 07:30	11.991759950871064	38.13991831412638	3.642293135954593E-29	0.017065371880667434	156.15945746298053
1990-03-16 07:30	11.991759950871064	56.28812962787787	1.8211465679772965E-29	0.008532685940333717	150.199613008004
1990-03-17 07:30	11.991759950871064	71.55358913030778	9.105732839886483E-30	0.0042663429701668585	153.32201877769623
1990-03-18 07:30	11.991759950871064	108.0540774019679	4.552866419943241E-30	0.0021331714850834293	143.8091741296489
1990-03-19 07:30	11.991759950871064	115.93752855431813	2.2764332099716207E-30	0.0010665857425417146	134.06803282194772
1990-03-20 07:30	11.991759950871064	100.51412699071926	1.1382166049858103E-30	5.332928712708573E-4	115.59367100644275
1990-03-21 07:30	11.991759950871064	85.9172952751116	5.691083024929052E-31	2.6664643563542866E-4	153.20502373133115
1990-03-22 07:30	11.991759950871064	63.49995789911346	2.845541512464526E-31	3.7524427393266615	200.0
1990-03-23 07:30	11.991759950871064	38.96616448318384	1.422770756232263E-31	2.021694428071403	200.0
1990-03-24 07:30	11.991759950871064	30.41927056821021	7.113853781161315E-32	41.04621442993059	200.0
1990-03-25 07:30	11.991759950871064	24.645205463633683	3.5569268905806573E-32	20.523107214965297	184.9221277563663
1990-03-26 07:30	11.991759950871064	30.959539340014718	1.7784634452903286E-32	10.261553607482648	168.74371571301336
1990-03-27 07:30	11.991759950871064	45.62119809894305	8.892317226451643E-33	5.130776803741324	145.46788288080234
1990-03-28 07:30	11.991759950871064	61.86871331223551	4.4461586132258216E-33	2.565388401870662	162.08516966856683
1990-03-29 07:30	11.991759950871064	72.37987014726549	2.2230793066129108E-33	1.282694200935331	174.54130572130134
1990-03-30 07:30	11.991759950871064	103.67892663641477	1.1115396533064554E-33	0.6413471004676655	142.55560954899863
1990-03-31 07:30	11.991759950871064	110.26820379591702	5.557698266532277E-34	0.32067355023383276	114.97348313291396
1990-04-01 07:30	13.65051396297922	139.7642360635892	2.7788491332661385E-34	0.16033677511691638	71.55348499418535
1990-04-02 07:30	13.65051396297922	118.64718585007932	1.3894245666330693E-34	0.08016838755845819	56.488428206531836
